fattening_day,wts,yr,doy,rad,mint,maxt,vpr,wind,rain,aha,okta,is_observed,source_day,updated_at,season_start_date
612,1,1999,612,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
613,1,1999,613,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
614,1,1999,614,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
615,1,1999,615,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
616,1,1999,616,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
617,1,1999,617,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
618,1,1999,618,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
619,1,1999,619,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
620,1,1999,620,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
621,1,1999,621,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
622,1,1999,622,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
623,1,1999,623,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
624,1,1999,624,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
625,1,1999,625,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
626,1,1999,626,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
627,1,1999,627,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
628,1,1999,628,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
629,1,1999,629,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
630,1,1999,630,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
631,1,1999,631,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
632,1,1999,632,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
633,1,1999,633,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
634,1,1999,634,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
635,1,1999,635,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
636,1,1999,636,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
637,1,1999,637,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
638,1,1999,638,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
639,1,1999,639,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
640,1,1999,640,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
641,1,1999,641,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
642,1,1999,642,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
643,1,1999,643,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
644,1,1999,644,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
645,1,1999,645,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
646,1,1999,646,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
647,1,1999,647,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
648,1,1999,648,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
649,1,1999,649,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
650,1,1999,650,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
651,1,1999,651,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
652,1,1999,652,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
653,1,1999,653,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
654,1,1999,654,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
655,1,1999,655,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
656,1,1999,656,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
657,1,1999,657,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
658,1,1999,658,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
659,1,1999,659,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
660,1,1999,660,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
661,1,1999,661,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
662,1,1999,662,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
663,1,1999,663,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
664,1,1999,664,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
665,1,1999,665,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
666,1,1999,666,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
667,1,1999,667,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
668,1,1999,668,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
669,1,1999,669,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
670,1,1999,670,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
671,1,1999,671,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
672,1,1999,672,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
673,1,1999,673,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
674,1,1999,674,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
675,1,1999,675,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
676,1,1999,676,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
677,1,1999,677,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
678,1,1999,678,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
679,1,1999,679,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
680,1,1999,680,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
681,1,1999,681,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
682,1,1999,682,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
683,1,1999,683,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
684,1,1999,684,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
685,1,1999,685,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
686,1,1999,686,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
687,1,1999,687,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
688,1,1999,688,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
689,1,1999,689,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
690,1,1999,690,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
691,1,1999,691,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
692,1,1999,692,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
693,1,1999,693,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
694,1,1999,694,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
695,1,1999,695,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
696,1,1999,696,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
697,1,1999,697,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
698,1,1999,698,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
699,1,1999,699,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
700,1,1999,700,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
701,1,1999,701,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
702,1,1999,702,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
703,1,1999,703,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
704,1,1999,704,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
705,1,1999,705,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
706,1,1999,706,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
707,1,1999,707,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
708,1,1999,708,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
709,1,1999,709,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
710,1,1999,710,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
711,1,1999,711,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
712,1,1999,712,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
713,1,1999,713,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
714,1,1999,714,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
715,1,1999,715,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
716,1,1999,716,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
717,1,1999,717,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
718,1,1999,718,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
719,1,1999,719,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
720,1,1999,720,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
721,1,1999,721,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
722,1,1999,722,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
723,1,1999,723,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
724,1,1999,724,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
725,1,1999,725,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
726,1,1999,726,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
727,1,1999,727,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
728,1,1999,728,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
729,1,1999,729,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
730,1,1999,730,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
731,1,2000,731,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
732,1,2000,732,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
733,1,2000,733,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
734,1,2000,734,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
735,1,2000,735,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
736,1,2000,736,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
737,1,2000,737,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
738,1,2000,738,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
739,1,2000,739,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
740,1,2000,740,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
741,1,2000,741,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
742,1,2000,742,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
743,1,2000,743,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
744,1,2000,744,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
745,1,2000,745,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
746,1,2000,746,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
747,1,2000,747,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
748,1,2000,748,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
749,1,2000,749,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
750,1,2000,750,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
751,1,2000,751,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
752,1,2000,752,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
753,1,2000,753,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
754,1,2000,754,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
755,1,2000,755,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
756,1,2000,756,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
757,1,2000,757,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
758,1,2000,758,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
759,1,2000,759,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
760,1,2000,760,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
761,1,2000,761,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
762,1,2000,762,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
763,1,2000,763,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
764,1,2000,764,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
765,1,2000,765,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
766,1,2000,766,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
767,1,2000,767,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
768,1,2000,768,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
769,1,2000,769,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
770,1,2000,770,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
771,1,2000,771,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
772,1,2000,772,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
773,1,2000,773,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
774,1,2000,774,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
775,1,2000,775,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
776,1,2000,776,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
777,1,2000,777,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
778,1,2000,778,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
779,1,2000,779,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
780,1,2000,780,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
781,1,2000,781,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
782,1,2000,782,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
783,1,2000,783,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
784,1,2000,784,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
785,1,2000,785,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
786,1,2000,786,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
787,1,2000,787,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
788,1,2000,788,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
789,1,2000,789,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
790,1,2000,790,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
791,1,2000,791,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
792,1,2000,792,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
793,1,2000,793,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
794,1,2000,794,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
795,1,2000,795,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
796,1,2000,796,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
797,1,2000,797,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
798,1,2000,798,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
799,1,2000,799,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
800,1,2000,800,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
801,1,2000,801,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
802,1,2000,802,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
803,1,2000,803,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
804,1,2000,804,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
805,1,2000,805,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
806,1,2000,806,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
807,1,2000,807,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
808,1,2000,808,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
809,1,2000,809,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
810,1,2000,810,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
811,1,2000,811,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
812,1,2000,812,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
813,1,2000,813,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
814,1,2000,814,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
815,1,2000,815,19996,7.8,22.1,1.298,3.6,9,0.426430969,4.400072314,0,150,2026-04-28T16:35:19Z,1998-01-01
