fattening_day,wts,yr,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA,is_observed,source_day,updated_at,season_start_date
,,,4115,5372,7.5,12.1,1.033,1.8,3.8,0.4780206,7.822247,,,,
,,,4116,14299,6,16.6,0.963,1.6,0,0.4746861,4.939506,,,,
,,,4117,20479,3.2,20.9,0.938,2.4,0.2,0.4714471,2.169585,,,,
,,,4118,15850,8.5,21.6,0.978,5.4,0,0.4683008,4.397249,,,,
,,,4119,10460,9.4,19,1.108,2.1,0.1,0.4652447,6.432685,,,,
,,,4120,12518,9.3,19,1.243,3,0,0.4759086,5.733092,,,,
,,,4121,6908,10.5,16.3,1.273,3.9,0,0.4727608,7.496228,,,,
,,,4122,16812,10.2,20.9,1.173,1.7,0,0.4697056,4.154156,,,,
,,,4123,11092,10.3,19.1,0.948,4,0,0.4667404,6.369063,,,,
,,,4124,9587,8,14.4,0.968,2.1,0.8,0.4638626,6.845957,,,,
,,,4125,13444,2.2,16.2,0.908,1.6,0.6,0.46107,5.65882,,,,
,,,4126,13261,4.3,16.4,0.943,1.8,0,0.4583601,5.747103,,,,
,,,4127,11397,1.9,17.1,0.973,2.3,0.2,0.4557307,6.37378,,,,
,,,4128,11588,8.9,18.4,1.163,3.8,6.2,0.4531796,6.308113,,,,
,,,4129,16949,8.5,20.8,1.108,4.9,0,0.4634291,4.474335,,,,
,,,4130,20747,7.6,20.3,1.013,4,0.2,0.4608068,2.987841,,,,
,,,4131,22554,4,18.2,0.798,2.6,0,0.4582649,2.353711,,,,
,,,4132,23071,1.4,17.8,0.743,1.8,0.2,0.4558013,2.219894,,,,
,,,4133,11195,5.6,18.4,1.048,1.8,11,0.4534137,6.558579,,,,
,,,4134,6221,9.6,12.1,1.228,1.8,24,0.4511003,7.806668,,,,
,,,4135,13313,7.2,14.7,0.948,2.1,2,0.4488591,5.989223,,,,
,,,4136,10026,6,15.7,0.898,3.2,0.6,0.4466881,6.953061,,,,
,,,4137,9917,5.3,13.4,0.863,2.6,0.6,0.4445856,7.000726,,,,
,,,4138,15828,2.4,16.1,0.913,1.6,0,0.4425499,5.269305,,,,
,,,4139,12794,4.2,17.7,1.018,2.7,0.2,0.4405791,6.222331,,,,
,,,4140,17471,7.1,20.4,1.148,3.3,0,0.4503409,4.701221,,,,
,,,4141,20237,7.2,20,1.173,3.1,1,0.4483247,3.697465,,,,
,,,4142,11247,9.1,16.3,0.963,3,1,0.4463753,6.715784,,,,
,,,4143,10070,3.8,15.2,0.913,2.3,0,0.4444911,7.036869,,,,
,,,4144,13532,9.5,20.1,1.233,1.4,0.2,0.4426705,6.068532,,,,
,,,4145,17826,5.3,26,1.288,1.8,0,0.4409119,4.696669,,,,
,,,4146,10599,10.9,17.8,1.418,2.4,0.2,0.4392137,6.883367,,,,
,,,4147,16483,9.6,23.2,1.253,2.2,0.9,0.4375746,5.212705,,,,
,,,4148,9240,9.4,20.5,1.318,1.8,1.8,0.4359931,7.247629,,,,
,,,4149,16446,9.9,25.8,1.263,3,1,0.434468,5.268296,,,,
,,,4150,16015,13.8,24.4,1.528,1.9,2.2,0.4329977,5.373392,,,,
,,,4151,13787,11.1,22.6,1.528,1.8,3,0.4425584,6.069937,,,,
,,,4152,7469,13.4,19.2,1.478,2.1,12,0.4410665,7.657457,,,,
,,,4153,9080,10.9,15.9,1.203,2.3,1,0.4396315,7.336141,,,,
,,,4154,20640,6,21.3,1.123,2,0,0.4382521,4.001883,,,,
,,,4155,16574,9.7,22.4,1.343,2.8,3,0.4369271,5.330675,,,,
,,,4156,18685,8.1,19.9,1.248,1.4,0.2,0.4356553,4.689246,,,,
,,,4157,24253,7.1,24.9,1.318,1.7,0,0.4344355,2.648306,,,,
,,,4158,17262,10.3,27.6,1.488,2.1,0,0.4332668,5.135777,,,,
,,,4159,16904,15.8,27,1.583,2.2,0.6,0.4321479,5.246664,,,,
,,,4160,14847,13.7,23.5,1.698,1.7,0,0.4310781,5.864361,,,,
,,,4161,17972,12,28,1.818,1.7,0,0.4300562,4.888771,,,,
,,,4162,24479,16.3,31.1,1.898,1.4,0,0.4290814,2.493928,,,,
,,,4163,25501,13.6,32.5,1.378,3,0,0.4281528,2.295617,,,,
,,,4164,12676,16,20.9,1.448,3.8,1.2,0.4272696,6.533589,,,,
,,,4165,23218,5.8,18.2,0.973,2.4,0,0.426431,3.380667,,,,
,,,4166,11618,11.1,18.4,1.298,2.6,0.4,0.4256362,6.828306,,,,
,,,4167,26285,9.7,22.6,1.093,4.5,0,0.4248846,2.198928,,,,
,,,4168,26917,6.3,22.9,0.923,2.4,0,0.4343405,2.053417,,,,
,,,4169,25138,8.8,23.1,1.088,2.9,0,0.4336099,2.687864,,,,
,,,4170,21548,7.7,22.5,1.133,3.4,0,0.4329247,3.990933,,,,
,,,4171,27401,10.8,25.2,1.248,4.5,0,0.4322843,1.752452,,,,
,,,4172,26180,10.4,24.6,1.113,3.2,0,0.4316881,2.321402,,,,
,,,4173,22939,8.7,22.6,1.063,2.1,0,0.4311354,3.564832,,,,
,,,4174,14191,7.8,21.9,1.193,1.9,26.8,0.4306258,6.238618,,,,
,,,4175,14518,12.5,21.1,1.368,3.2,0.1,0.4301587,6.128774,,,,
,,,4176,12874,11,20.5,1.158,3.4,3,0.4297338,6.586664,,,,
,,,4177,13924,9.9,21.4,1.308,2.8,6,0.4293505,6.302396,,,,
,,,4178,17912,10.5,22,1.258,3.5,0.4,0.4290086,5.194193,,,,
,,,4179,17772,8.1,24.1,1.283,3.3,0.2,0.4287077,5.234719,,,,
,,,4180,21168,15.1,21.4,1.183,3.8,0,0.4284474,4.185291,,,,
,,,4181,26763,9,24,1.248,1.3,0.2,0.4282277,2.119903,,,,
,,,4182,28092,10.6,27.4,1.498,1.3,0,0.4280482,1.472609,,,,
,,,4183,18596,13.6,29.3,1.843,2,11,0.4279087,4.872912,,,,
,,,4184,11169,17.7,24.7,2.028,1.6,22,0.4278092,6.919975,,,,
,,,4185,18643,13.3,22.8,1.438,2.1,0,0.4277496,4.944382,,,,
,,,4186,26471,10.9,27.1,1.548,1.5,0.2,0.4277297,2.120009,,,,
,,,4187,20430,16.3,28.6,2.043,1.3,0,0.4277496,4.223065,,,,
,,,4188,8618,16.5,21.2,1.728,1.9,5,0.4278092,7.506831,,,,
,,,4189,15231,11,19.5,1.178,4,0,0.4279087,5.986831,,,,
,,,4190,15224,8.6,19.8,1.168,3.3,0,0.4280482,5.988427,,,,
,,,4191,21864,10.9,19.5,1.063,3.8,0,0.4282277,3.984684,,,,
,,,4192,20110,8.4,21.5,1.108,4.2,0,0.4284474,4.546019,,,,
,,,4193,22487,11.1,24.1,1.403,2.3,0.2,0.4287077,3.645036,,,,
,,,4194,18968,12.9,26.1,1.593,1.7,0,0.4290086,4.779714,,,,
,,,4195,12532,15.1,25.2,1.758,2.2,14,0.4293505,6.595291,,,,
,,,4196,15424,14,24.1,1.648,2.6,0,0.4297338,5.830153,,,,
,,,4197,26805,12.6,27.6,1.713,1.5,0.2,0.4301587,1.832622,,,,
,,,4198,26164,15.5,29.3,1.868,2,0.2,0.4306258,2.024841,,,,
,,,4199,25203,16.8,30.2,1.938,2.1,0,0.4311354,2.376892,,,,
,,,4200,22640,17,30.8,1.973,2.1,0.2,0.4316881,3.34949,,,,
,,,4201,19229,16.3,31.1,1.953,2,0,0.4322843,4.555422,,,,
,,,4202,17925,19.6,28.4,1.873,2.6,0,0.4329247,4.988438,,,,
,,,4203,19991,18.3,28.1,1.873,2.4,0.8,0.4336099,4.287286,,,,
,,,4204,11985,18.7,25.5,1.948,2.5,3,0.4343405,6.668917,,,,
,,,4205,19188,13.9,26,1.513,2.5,0,0.4248846,4.614769,,,,
,,,4206,11795,15,22,1.333,3,0.1,0.4256362,6.768385,,,,
,,,4207,15630,12.4,22.6,1.273,2.4,1,0.426431,5.744633,,,,
,,,4208,17950,13.4,22.3,1.208,3,0,0.4272696,5.045162,,,,
,,,4209,12599,10.4,22.1,1.188,2.8,0,0.4281528,6.562825,,,,
,,,4210,18327,11,23.9,1.268,1.3,0,0.4290814,4.878969,,,,
,,,4211,14569,14.6,30,1.593,2.5,0,0.4300562,5.949017,,,,
,,,4212,16044,17.5,30.8,2.008,2.5,26,0.4310781,5.427438,,,,
,,,4213,13933,18.3,25.6,2.043,2.9,23,0.4321479,6.044636,,,,
,,,4214,11029,16.2,24.8,1.838,1.3,0.2,0.4332668,6.84187,,,,
,,,4215,25762,15.6,31.6,1.988,1.8,9,0.4344355,1.695017,,,,
,,,4216,8156,16.1,19.3,1.498,3.8,0.2,0.4356553,7.523697,,,,
,,,4217,12940,12,20.4,1.183,4.3,1,0.4369271,6.388462,,,,
,,,4218,13074,13.7,21.5,1.378,2.6,0,0.4382521,6.309944,,,,
,,,4219,25337,11.6,27.2,1.488,1.4,0,0.4396315,1.910324,,,,
,,,4220,23449,15.4,28.4,1.593,4.4,4,0.4410665,2.629616,,,,
,,,4221,17941,16.6,31.3,1.528,4,0.6,0.4425584,4.712342,,,,
,,,4222,15239,19.3,28,1.653,3.3,6,0.4329977,5.558915,,,,
,,,4223,12707,14.1,22.1,1.528,2.5,0,0.434468,6.318394,,,,
,,,4224,19593,12.5,22.4,1.308,2.2,0.2,0.4359931,4.092562,,,,
,,,4225,25825,10.2,26.7,1.318,1.3,0,0.4375746,1.481695,,,,
,,,4226,20135,11.7,29.7,1.523,2.7,0.2,0.4392137,3.753684,,,,
,,,4227,22994,13,25.6,1.498,1.7,0,0.4409119,2.550898,,,,
,,,4228,25069,11.6,31.5,1.523,2.5,0,0.4426705,1.563081,,,,
,,,4229,17195,16.6,23.4,1.333,3.4,0,0.4444911,4.791581,,,,
,,,4230,23178,11.2,25.1,1.243,1.8,0.2,0.4463753,2.4203,,,,
,,,4231,26051,9.9,33.4,1.408,2.7,8,0.4483247,0.9619367,,,,
,,,4232,9545,16,20.7,1.538,2.7,7.2,0.4503409,7.040374,,,,
,,,4233,19284,10.3,22.8,1.218,1.9,0.2,0.4405791,3.8978,,,,
,,,4234,23874,11.2,25.4,1.273,2.1,0,0.4425499,1.860004,,,,
,,,4235,23339,10.9,28.1,1.448,1.4,0.2,0.4445856,1.967313,,,,
,,,4236,24492,12.2,31,1.583,1.1,3,0.4466881,1.28861,,,,
,,,4237,12285,17.6,26.4,1.928,2.4,0.6,0.4488591,6.11419,,,,
,,,4238,12660,18.2,26.2,1.988,2.8,0,0.4511003,5.959038,,,,
,,,4239,11727,15.5,24.2,1.938,1.4,2.2,0.4534137,6.241496,,,,
,,,4240,11655,16.3,25,1.813,2.3,0.4,0.4558013,6.255369,,,,
,,,4241,21896,12.3,26.9,1.573,2.2,0,0.4582649,2.190081,,,,
,,,4242,20561,15.9,27.3,1.673,2,0.2,0.4608068,2.715585,,,,
,,,4243,22471,14.1,30,1.703,2.2,0,0.4634291,1.70509,,,,
,,,4244,22135,14.7,28.7,1.693,1.6,0.2,0.4531796,1.79887,,,,
,,,4245,23612,14.3,33.9,1.578,1.4,0,0.4557307,0.9978454,,,,
,,,4246,21221,14.5,34,1.653,1.3,0,0.4583601,2.115564,,,,
,,,4247,19421,15.6,32.3,1.813,1.8,0.2,0.46107,2.867477,,,,
,,,4248,22643,16.9,32.9,1.888,1.6,0,0.4638626,1.102518,,,,
,,,4249,22820,17.2,36.6,1.733,1.3,0,0.4667404,0.9733778,,,,
,,,4250,22109,17.5,37.6,1.563,3.7,21,0.4697056,1.339711,,,,
,,,4251,9502,17.7,24.7,1.793,2.2,0.6,0.4727608,6.669841,,,,
,,,4252,20684,13.6,25.9,1.403,1.9,0.2,0.4759086,1.982351,,,,
,,,4253,22470,10.7,28,1.248,1.4,0,0.4652447,0.9914077,,,,
,,,4254,18763,11.8,31.3,1.643,2.3,14,0.4683008,2.710455,,,,
,,,4255,7157,16.8,20.3,1.933,1.9,6.8,0.4714471,7.291061,,,,
,,,4256,16793,13.5,27,1.778,1.1,0.2,0.4746861,3.499891,,,,
,,,4257,16647,13.6,29.7,1.818,1.3,0.2,0.4780206,3.486333,,,,
,,,4258,12474,17.7,24.9,1.593,2.4,0,0.4814532,5.371795,,,,
,,,4259,18467,10.6,21.1,1.043,2.4,0.2,0.4849867,2.673403,,,,
,,,4260,21261,7.6,23.7,0.983,1.8,0.2,0.4886243,1.051567,,,,
,,,4261,22516,7.8,30.6,1.263,2.7,0,0.4923688,0,,,,
,,,4262,10277,16.4,27.5,1.788,2.4,12.2,0.4962234,6.046576,,,,
,,,4263,8559,13.2,19.8,1.588,1.3,0.8,0.4847525,6.678437,,,,
,,,4264,6971,15.8,22,1.598,3,0.2,0.4884854,7.188733,,,,
,,,4265,10165,15.1,21.5,1.298,3.3,3.2,0.4923252,6.045916,,,,
,,,4266,14687,5.1,19.3,1.013,2,0.2,0.4962751,4.034525,,,,
,,,4267,19447,6.3,21.9,1.073,1.5,0.2,0.5003382,1.231273,,,,
,,,4268,20057,6.8,26.7,1.233,1.3,0.2,0.5045179,0.6105957,,,,
,,,4269,20131,8.4,27.7,1.363,1.1,0.2,0.5088175,0.3382393,,,,
,,,4270,19001,9.4,26.9,1.303,1.5,0.2,0.5132406,0.9855049,,,,
,,,4271,18899,9.9,25.7,1.328,3.2,0,0.5177908,0.8986134,,,,
,,,4272,7828,13,22.6,1.463,3.9,0.2,0.5055089,6.672392,,,,
,,,4273,10299,10.9,20.9,1.278,3.2,0,0.5099065,5.611107,,,,
,,,4274,17427,8.7,22.9,1.098,3,0,0.5144268,1.592943,,,,
,,,4275,13156,9.2,18.8,1.043,3.9,0.2,0.5190735,4.097455,,,,
,,,4276,7132,6.4,15.2,1.153,1.5,2,0.52385,6.846925,,,,
,,,4277,5251,10.1,15.6,1.408,1.7,2.2,0.5287601,7.484072,,,,
,,,4278,9154,13.3,22.1,1.493,1.2,0,0.5338076,5.835938,,,,
,,,4279,10174,10.7,23.1,1.548,1.1,0.2,0.5389965,5.256159,,,,
,,,4280,10979,10.3,22.6,1.468,1.7,0.2,0.5443308,4.768677,,,,
,,,4281,4967,12.7,16.3,1.538,1.8,14.2,0.5310217,7.484959,,,,
,,,4282,10536,13,23.7,1.638,3.2,0.2,0.5361638,4.824731,,,,
,,,4283,8434,12.5,23.8,1.623,1.9,0.2,0.5414451,5.89544,,,,
,,,4284,11308,11.3,24,1.513,1.2,0.4,0.5468694,4.228621,,,,
,,,4285,11659,10.5,24.3,1.363,2.4,0.2,0.5524405,3.956636,,,,
,,,4286,6980,11.4,18.5,1.448,3,0.4,0.5581623,6.486811,,,,
,,,4287,11057,9.9,22.2,1.343,1.4,0.2,0.5640389,4.152298,,,,
,,,4288,10352,8.7,23.7,1.383,0.8,0.2,0.5700743,4.497931,,,,
,,,4289,11279,9.7,24.1,1.263,1,0.2,0.5762728,3.827121,,,,
,,,4290,15802,6.4,23.3,1.168,1.1,0.2,0.561692,0.1854361,,,,
,,,4291,15605,6.3,23.3,1.208,1.1,0.2,0.5676466,0.1401025,,,,
,,,4292,9855,7.2,22.1,1.228,1.5,0.2,0.5737551,4.500908,,,,
,,,4293,9009,7.5,18.7,1.078,2.1,0,0.5800211,5.008186,,,,
,,,4294,14919,4.4,20.2,0.973,1.1,0.2,0.5864484,0.3352503,,,,
,,,4295,9761,5.6,19.4,0.983,1.2,0.2,0.5930407,4.357822,,,,
,,,4296,6467,5.7,24.1,1.218,2,0,0.5998016,6.297709,,,,
,,,4297,5955,12.9,22.7,1.678,2.1,0.2,0.6067352,6.466553,,,,
,,,4298,12305,11.5,27.8,1.513,3,0.8,0.613845,1.693406,,,,
,,,4299,4185,15.7,17.5,1.713,1.7,13.2,0.5977256,7.318697,,,,
,,,4300,4737,11.6,18.7,1.583,0.9,3,0.604523,7.014234,,,,
,,,4301,5216,13.5,18.1,1.558,2,3.2,0.6114829,6.712055,,,,
,,,4302,7781,10.3,19.1,1.333,2.3,4,0.6186082,5.016691,,,,
,,,4303,6542,11.9,14.5,1.088,3.8,0.2,0.6259017,5.861245,,,,
,,,4304,9324,3.3,13.8,0.818,2.3,0,0.6333662,3.776677,,,,
,,,4305,11722,1.9,11.9,0.658,2.9,0.2,0.6410042,1.535227,,,,
,,,4306,11698,-2.2,8.7,0.473,3.6,0,0.6488184,1.533368,,,,
,,,4307,10725,-2.6,11.5,0.663,3.4,0.4,0.656811,2.168656,,,,
,,,4308,6897,2.8,11.4,0.778,2.9,0.2,0.6388855,5.320642,,,,
,,,4309,7989,-0.6,11,0.678,2.1,0.2,0.6464759,4.393178,,,,
,,,4310,6434,-3.2,10.4,0.618,1,0.2,0.6542244,5.56411,,,,
,,,4311,6986,-1,17.1,0.858,5.9,0,0.662132,4.967418,,,,
,,,4312,3826,12.2,15.6,1.123,3,21,0.6701993,7.130393,,,,
,,,4313,4354,4.9,14.5,1.153,0.9,0.2,0.6784269,6.745796,,,,
,,,4314,7116,8.9,16,1.093,1.3,0.2,0.6868149,4.480651,,,,
,,,4315,4430,5,16.2,1.238,1.7,5,0.6953632,6.582912,,,,
,,,4316,6303,11.2,16.3,1.238,1.9,0,0.7040714,4.987828,,,,
,,,4317,7222,3.3,15.9,0.968,1,0.2,0.7129386,4.09367,,,,
,,,4318,8323,1.9,13.8,0.863,1.1,0.2,0.6923149,2.840304,,,,
,,,4319,8995,-0.1,18.9,0.923,0.5,0.2,0.700639,1.853961,,,,
,,,4320,8654,2.3,17.5,0.993,1,0.4,0.7090916,2.063101,,,,
,,,4321,3332,2.8,9.2,0.948,1.3,0,0.7176699,7.142077,,,,
,,,4322,4237,5.9,13.5,1.053,0.9,0,0.7263706,6.395438,,,,
,,,4323,4410,7.7,17.5,1.313,2.5,13.4,0.7351898,6.143413,,,,
,,,4324,3877,9.3,11.9,0.993,3.1,5,0.7441232,6.596168,,,,
,,,4325,2917,5.3,10.4,1.043,3.3,7,0.7531658,7.286255,,,,
,,,4326,4587,7.9,12.8,0.923,3.1,1,0.7623121,5.873718,,,,
,,,4327,4253,4.7,10.4,0.868,2.4,1.8,0.7715559,6.133721,,,,
,,,4328,4887,4.7,12.1,0.848,1.4,0.6,0.7808905,5.45961,,,,
,,,4329,2942,2.8,8.2,0.833,2.6,5,0.7903083,7.160075,,,,
,,,4330,5454,-0.2,9.2,0.743,2.3,0,0.7651079,4.720198,,,,
,,,4331,2489,3.6,7,0.803,4.4,1.4,0.773748,7.449283,,,,
,,,4332,2716,4.3,6.9,0.793,2.6,0,0.7824279,7.246599,,,,
,,,4333,3744,-0.6,8.1,0.708,1.4,4.2,0.7911379,6.320038,,,,
,,,4334,2885,1.2,10.5,0.958,2,1.2,0.799868,7.016523,,,,
,,,4335,4276,5.9,15.7,1.128,3.4,0,0.8086072,5.542574,,,,
,,,4336,2469,12.9,15.7,1.048,5,3,0.8173439,7.298025,,,,
,,,4337,2598,4.1,12.1,1.073,0.8,1.8,0.8260659,7.153828,,,,
,,,4338,3730,10.2,16.8,1.303,1.4,0.2,0.8347603,5.937523,,,,
,,,4339,3253,8.2,16.7,1.178,2.6,0.2,0.8434135,6.430665,,,,
,,,4340,6806,3.8,13.9,0.918,1.2,0.2,0.8520114,1.538723,,,,
,,,4341,4388,0.6,14.1,0.923,1.2,0.2,0.8605392,5.054059,,,,
,,,4342,6040,7.3,19.4,1.023,1.5,0.2,0.8689813,2.498109,,,,
,,,4343,5377,4.9,17.7,1.003,3.1,1,0.877322,3.460293,,,,
,,,4344,2750,10.4,14.6,1.043,3.7,3,0.8456998,6.79066,,,,
,,,4345,2279,7.3,12.3,1.053,3.7,6.4,0.8529965,7.231802,,,,
,,,4346,1971,9.8,14.3,1.068,2.9,0.2,0.8601484,7.496321,,,,
,,,4347,5212,2.4,12.9,0.848,2.1,1.2,0.8671399,3.432822,,,,
,,,4348,4878,7,14,0.838,2.5,0.2,0.8739554,3.884588,,,,
,,,4349,2730,4.5,11.6,0.793,2.8,0.6,0.8805792,6.701682,,,,
,,,4350,2666,3.4,10.8,0.763,3.8,0,0.8869953,6.749986,,,,
,,,4351,2247,7.6,12.9,0.893,4,11,0.893188,7.15046,,,,
,,,4352,1879,3.5,7.1,0.808,1.3,0.6,0.8991416,7.506742,,,,
,,,4353,1950,3.7,6.9,0.773,2.8,0.4,0.9048404,7.428171,,,,
,,,4354,2389,-0.7,8,0.693,3.1,0.2,0.9102692,6.973608,,,,
,,,4355,2138,6.3,9.2,0.843,3.3,7,0.9154131,7.199751,,,,
,,,4356,3203,2.6,4.8,0.673,2.6,1,0.9202576,5.966138,,,,
,,,4357,2303,0.5,10,0.758,3.1,0.6,0.9247889,7.005634,,,,
,,,4358,1989,5.8,12,0.973,2.7,5.4,0.9289936,7.299668,,,,
,,,4359,1813,8.2,11.7,1.158,2,6,0.9328591,7.452499,,,,
,,,4360,2544,4.1,9.5,0.808,2.3,2,0.9363737,6.678532,,,,
,,,4361,1648,5.2,9,1.008,1.2,2.6,0.9395266,7.616467,,,,
,,,4362,1688,8.2,11.5,1.038,1.3,0.2,0.9423079,7.568271,,,,
,,,4363,2849,0.7,6.3,0.738,2.5,0.2,0.9447088,6.28018,,,,
,,,4364,1616,2,3.5,0.628,4.4,0.6,0.9467216,7.670285,,,,
,,,4365,1708,0.8,1.4,0.488,3.8,0,0.9483397,7.596023,,,,
,,,4366,3558,-2.8,1.5,0.453,3,0,0.949558,5.382111,,,,
,,,4367,1222,-2.9,-1.8,0.383,2.8,0,0.9503724,8,,,,
,,,4368,1392,-2.7,-2,0.408,2.1,0.1,0.9507803,7.892569,,,,
,,,4369,2455,-5.9,-1.3,0.418,1.7,0.2,0.9507803,6.81374,,,,
,,,4370,1584,-3.8,-0.7,0.473,3.1,0.1,0.9503724,7.712219,,,,
,,,4371,2676,-9.3,-5.1,0.283,2.8,0.1,0.949558,6.600853,,,,
,,,4372,2234,-13.6,0.4,0.403,3.7,0.5,0.9483397,7.073377,,,,
,,,4373,2301,-1.8,8.2,0.628,5.1,0.1,0.9467216,6.959611,,,,
,,,4374,2530,7.5,14.2,0.903,4.1,3,0.9447088,6.648632,,,,
,,,4375,1731,2,5.1,0.773,1.9,6,0.9423079,7.554331,,,,
,,,4376,1837,3.4,10.5,0.948,2,2.4,0.9395266,7.435721,,,,
,,,4377,3780,4.7,8.5,0.658,4.3,0.2,0.9363737,5.073665,,,,
,,,4378,3668,-5.1,2.3,0.518,0.6,0.2,0.9328591,5.318885,,,,
,,,4379,3254,-5,6.4,0.578,2.5,0.2,0.9289936,5.888452,,,,
,,,4380,1775,0.8,5,0.728,1.5,5,0.9247889,7.557651,,,,
,,,4381,2656,4.2,15,1.063,2.4,12,0.9202576,6.573761,,,,
,,,4382,1780,7.4,11.6,1.078,1.9,6,0.9154131,7.539851,,,,
,,,4383,3782,6.1,13,0.958,1.6,3,0.9102692,5.167565,,,,
,,,4384,1385,4.5,5.4,0.743,3.6,1,0.9048404,7.944461,,,,
,,,4385,4449,-2.7,2,0.478,2,0.2,0.8991416,4.484972,,,,
,,,4386,2623,-5.5,0.1,0.458,0.8,0,0.893188,6.845936,,,,
,,,4387,1590,-3.1,-1.3,0.448,2.2,0,0.8869953,7.834407,,,,
,,,4388,1570,-4.3,-2.6,0.428,1.6,0.1,0.8805792,7.865139,,,,
,,,4389,2613,-3.7,0.5,0.453,1.4,0,0.8739554,6.934259,,,,
,,,4390,1982,-6.5,0.2,0.473,1.3,2,0.8671399,7.544462,,,,
,,,4391,1507,-2,-1.2,0.473,5.8,0.1,0.8601484,7.946126,,,,
,,,4392,1435,-4.7,-4.1,0.398,4.3,0.1,0.8529965,8,,,,
,,,4393,1745,-4.9,-2.3,0.453,1.9,0,0.8456998,7.792192,,,,
,,,4394,1620,-4.7,-2.3,0.413,0.7,0,0.877322,7.906592,,,,
,,,4395,1759,-4.4,-2.4,0.438,1.5,0.6,0.8689813,7.814804,,,,
,,,4396,2343,-3.7,6.1,0.658,2.1,1,0.8605392,7.332752,,,,
,,,4397,2554,-1.9,2.8,0.638,1.4,7,0.8520114,7.177629,,,,
,,,4398,1764,0.8,4.3,0.723,1.3,0.2,0.8434135,7.832801,,,,
,,,4399,1172,1.6,6.1,0.753,3.3,3,0.8347603,8,,,,
,,,4400,3456,5.7,9.7,0.803,2.9,0.6,0.8260659,6.406736,,,,
,,,4401,3075,1.9,7.9,0.713,1.5,0,0.8173439,6.831228,,,,
,,,4402,2435,-4.8,0.1,0.553,1.4,0.2,0.8086072,7.429108,,,,
,,,4403,1866,-1.9,5.2,0.643,1.7,4,0.799868,7.856003,,,,
,,,4404,3797,0.4,7.8,0.683,1.3,0,0.7911379,6.301638,,,,
,,,4405,1358,-2.5,2.5,0.608,0.9,0.2,0.7824279,8,,,,
,,,4406,3427,-1.1,4.1,0.613,1.4,0.2,0.773748,6.745156,,,,
,,,4407,3011,-1.6,5.7,0.678,1.1,1.8,0.7651079,7.112958,,,,
,,,4408,1604,2.3,4,0.683,2.4,0,0.7903083,8,,,,
,,,4409,1203,-1,0.8,0.518,4.3,0,0.7808905,8,,,,
,,,4410,1170,-3.5,-2.5,0.388,3.5,0,0.7715559,8,,,,
,,,4411,1114,-3.8,-0.7,0.513,1.8,0.8,0.7623121,8,,,,
,,,4412,1795,-0.9,3,0.648,3.5,4.6,0.7531658,8,,,,
,,,4413,3651,-0.8,2.6,0.533,3.4,0.1,0.7441232,6.884589,,,,
,,,4414,4835,-4.7,0.4,0.438,1.8,0.2,0.7351898,6.024569,,,,
,,,4415,4400,-8,1.3,0.463,1.7,0.1,0.7263706,6.427375,,,,
,,,4416,3214,-1.3,4.5,0.593,2.8,0.2,0.7176699,7.290955,,,,
,,,4417,4298,2.2,9.3,0.593,2.5,0,0.7090916,6.575697,,,,
,,,4418,7783,-3.5,11.3,0.643,3,6,0.700639,3.498634,,,,
,,,4419,4625,2.6,7.8,0.818,3.3,3,0.6923149,6.387291,,,,
,,,4420,3746,1.3,8.2,0.808,2.3,4,0.7129386,7.05491,,,,
,,,4421,2239,3,3.8,0.703,3.2,1.4,0.7040714,7.963743,,,,
,,,4422,3284,0.8,4.1,0.603,1.4,0.6,0.6953632,7.436212,,,,
,,,4423,2723,-2,0.9,0.573,2,1,0.6868149,7.770155,,,,
,,,4424,3298,-2.7,-1,0.418,4.1,0.1,0.6784269,7.512892,,,,
,,,4425,2948,-8,-3.7,0.348,5,0.1,0.6701993,7.728253,,,,
,,,4426,2959,-4.5,-1.5,0.433,4.2,0.2,0.662132,7.734951,,,,
,,,4427,2920,-4.2,-1.2,0.428,2.8,0.1,0.6542244,7.776567,,,,
,,,4428,2461,-3.2,-2.1,0.428,1.9,0,0.6464759,8,,,,
,,,4429,3257,-3.7,-1.7,0.368,0.9,0,0.6388855,7.670517,,,,
,,,4430,4901,-10.4,2.2,0.418,0.8,3.8,0.656811,6.839697,,,,
,,,4431,3568,-0.4,5.9,0.733,1,7,0.6488184,7.528363,,,,
,,,4432,6028,2.9,12.5,0.808,1.4,3.6,0.6410042,6.176065,,,,
,,,4433,3033,3.8,5.8,0.688,2.5,0.2,0.6333662,7.8271,,,,
,,,4434,5494,-1.2,6.1,0.588,2.2,1.2,0.6259017,6.650084,,,,
,,,4435,6522,-0.7,11.1,0.668,4.6,0.9,0.6186082,6.083881,,,,
,,,4436,6808,5.6,15.1,0.858,4.9,4,0.6114829,5.922672,,,,
,,,4437,5792,6.4,13.5,0.963,2.7,5,0.604523,6.55518,,,,
,,,4438,4485,4.9,11,0.888,2.4,2.8,0.5977256,7.277259,,,,
,,,4439,4497,5.3,12.1,0.903,3.3,4,0.613845,7.301349,,,,
,,,4440,7046,6.1,11.8,0.728,4.3,2.8,0.6067352,6.060286,,,,
,,,4441,7851,0.3,12.6,0.683,6.6,4,0.5998016,5.670375,,,,
,,,4442,7952,8.9,14.8,0.748,7.2,0.2,0.5930407,5.660871,,,,
