abrupt_actuator_changes,actuator_command_changes,comfort_error_max,comfort_error_mean,comfort_error_min,context_counts_json,dominant_climate_context_id,electric_kw_max,electric_kw_mean,electric_kw_min,energy_cost_max,energy_cost_mean,energy_cost_min,first_timestamp,gas_kw_max,gas_kw_mean,gas_kw_min,heating_group_pct_max,heating_group_pct_mean,heating_group_pct_min,heating_ventilation_conflict_penalty_max,heating_ventilation_conflict_penalty_mean,heating_ventilation_conflict_penalty_min,indoor_air_speed_m_s_max,indoor_air_speed_m_s_mean,indoor_air_speed_m_s_min,indoor_rh_pct_max,indoor_rh_pct_mean,indoor_rh_pct_min,indoor_temp_c_max,indoor_temp_c_mean,indoor_temp_c_min,last_timestamp,lct_c_max,lct_c_mean,lct_c_min,learning_elapsed_sec_max,learning_elapsed_sec_mean,learning_elapsed_sec_min,light_on_max,light_on_mean,light_on_min,mpc_score_max,mpc_score_mean,mpc_score_min,oscillation_penalty_max,oscillation_penalty_mean,oscillation_penalty_min,oscillatory_actuator_reversals,outdoor_cloud_okta_max,outdoor_cloud_okta_mean,outdoor_cloud_okta_min,outdoor_rain_mm_day_max,outdoor_rain_mm_day_mean,outdoor_rain_mm_day_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_solar_w_m2_max,outdoor_solar_w_m2_mean,outdoor_solar_w_m2_min,outdoor_temp_c_max,outdoor_temp_c_mean,outdoor_temp_c_min,outdoor_wind_m_s_max,outdoor_wind_m_s_mean,outdoor_wind_m_s_min,period,rl_q_delta_max,rl_q_delta_mean,rl_q_delta_min,rl_td_error_max,rl_td_error_mean,rl_td_error_min,state_estimation_temp_error_c_max,state_estimation_temp_error_c_mean,state_estimation_temp_error_c_min,state_estimation_uncertainty_radius_max,state_estimation_uncertainty_radius_mean,state_estimation_uncertainty_radius_min,steps,switch_penalty_max,switch_penalty_mean,switch_penalty_min,uct_c_max,uct_c_mean,uct_c_min,ventilation_group_pct_max,ventilation_group_pct_mean,ventilation_group_pct_min
2,4,0.0028200000000000005,0.0009092726608187134,7.894736842086864e-07,"{""C00"": 288}",C00,12.124,11.504524305555531,3.059,274.12,45.61931597222219,10.36,2019-01-08 00:00:00,197.82,0.686875,0.0,75.0,0.2604166666666667,0.0,1.0,0.12803819444444445,0.0,0.256081,0.24937659722222236,0.199739,33.638,24.95751840277778,17.96,15.5716,14.832995486111104,14.3984,2019-01-08 23:55:00,-13.25,-13.635416666666666,-14.25,459381.75064086914,459076.00171731994,458791.92543530464,1.0,0.6666666666666666,0.0,7.664304285382359e+149,2.72216118104089e+149,1.1052870324404587e+146,1.0625,0.03407118055555555,0.0,1,6.0,1.7881944444444444,0.0,3.84,3.8400000000000034,3.84,62.0,53.935763888888886,45.0,659.0341,192.39684999999997,0.0,7.85,2.14670138888889,-3.29,3.26,1.9028472222222215,0.12,2019-01-08,0.003897357996709594,4.403960002987818e-05,1.0479350442960111e-09,0.04871697495887006,0.0004359248814458099,-0.00032701007760294054,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.19687500000000002,0.0,31.25,29.29253472222222,27.0,100.0,99.82638888888889,50.0
4,7,0.002900526315789473,0.0012557172880116963,0.0002057894736842124,"{""C07"": 288}",C07,12.124,11.433141927083309,0.0,275.884,13.26480859374996,10.36,2019-01-09 00:00:00,131.88,0.9158333333333333,0.0,50.0,0.3472222222222222,0.0,1.0,0.004340277777777778,0.0,0.257096,0.2514897777777777,0.152261,49.8098,33.041234375000016,24.937,15.6022,14.97689305555556,14.5782,2019-01-09 23:55:00,-12.75,-13.707465277777779,-14.5,459952.27266407013,459666.77768101706,459383.45480012894,1.0,0.6666666666666666,0.0,3.980772854249662e+177,9.697970708956217e+175,4.1391255570449015e+149,1.3125,0.013671875,0.0,3,8.0,3.798611111111111,2.0,6.0,3.676249999999999,2.64,79.0,65.04513888888889,56.0,525.549,165.76819965277778,0.0,7.74,3.938211805555549,-0.5383,3.47,2.566840277777781,0.79,2019-01-09,0.03166839882468615,0.0002879231890889975,5.997270602353666e-08,0.395854985308577,0.0035342785460540666,-0.000298364295272302,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.031510416666666666,0.0,29.5,27.65190972222222,24.5,100.0,99.21875,0.0
13,51,0.003026578947368422,0.00038416118421052606,5.263157894724575e-07,"{""C00"": 288}",C00,12.124,9.681744583333291,0.0,275.884,78.59820291666682,0.0,2019-01-10 00:00:00,263.76,3.4343750000000006,0.0,100.0,1.3020833333333333,0.0,1.0,0.25390625,0.0,0.258621,0.23569877083333335,0.125433,55.5616,21.155197569444447,13.2862,15.6501,14.60499027777777,14.3099,2019-01-10 23:55:00,-13.75,-14.067708333333334,-15.0,460453.46237540245,460207.17725075036,459954.18462991714,1.0,0.6666666666666666,0.0,2.0080911702768354e+179,1.6392665323774374e+178,1.4799439630543991e+175,2.0625,0.12065972222222222,0.0,36,5.0,0.7013888888888888,0.0,3.12,3.120000000000004,3.12,78.0,59.56944444444444,47.0,800.0,254.00293402777783,0.0,3.34,-2.310329861111111,-8.3425,3.78,1.9097048611111103,0.1958,2019-01-10,0.037593459455020795,0.0006709291964964504,2.7687938886078456e-09,0.46991824318776043,0.00835127267212561,-0.00015281860689253524,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.5553819444444444,0.0,32.25,29.94357638888889,23.5,100.0,91.23263888888889,0.0
8,73,0.002721052631578949,0.00048208972953216384,2.631578947362288e-07,"{""C00"": 288}",C00,12.124,9.23827541666664,0.0,275.884,62.58556708333343,0.0,2019-01-11 00:00:00,263.76,4.5791666666666675,0.0,100.0,1.7361111111111112,0.0,1.0,0.1948784722222222,0.0,0.249094,0.229911388888889,0.12783,53.9524,19.211184722222217,12.3989,15.534,14.64952291666667,14.3092,2019-01-11 23:55:00,-13.75,-14.0703125,-14.75,460928.8416852951,460692.83258406236,460455.1558508873,1.0,0.6666666666666666,0.0,8.768796946401244e+179,8.487519784205263e+178,2.3419387986548426e+175,1.5,0.08745659722222222,0.0,59,5.0,0.9375,0.0,3.12,3.120000000000004,3.12,64.0,55.48090277777778,48.0,800.0,254.63780972222216,0.0,4.61,-2.482309027777778,-8.49,1.82,1.1503819444444445,0.17,2019-01-11,0.03458295746656859,0.0008020487213454897,6.777571087690504e-09,0.4322869683321069,0.009937648134913216,-0.0003924268391931607,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.41388888888888886,0.0,32.5,30.40972222222222,23.75,100.0,89.93055555555556,0.0
9,58,0.0027523684210526305,0.000433800255847953,2.631578947362288e-07,"{""C07"": 288}",C07,12.124,10.473695989583318,0.161875,274.12,69.54494598958324,4.37063,2019-01-12 00:00:00,197.82,2.7475,0.0,75.0,1.0416666666666667,0.0,1.0,0.216796875,0.0,0.257959,0.2436598437500001,0.147077,50.1604,21.008989236111105,15.2942,15.5459,14.625022222222222,14.3082,2019-01-12 23:55:00,-13.75,-13.96875,-14.75,461411.03678274155,461172.87948152836,460930.56212854385,1.0,0.6666666666666666,0.0,2.766439656281321e+207,4.340189189733302e+205,9.958473167211066e+178,2.0625,0.08745659722222222,0.0,34,8.0,3.4027777777777777,0.0,3.12,3.120000000000004,3.12,61.0,55.317708333333336,51.0,753.4221,179.5107899305557,0.0,3.65,-0.9654513888888894,-5.84,3.66,2.432291666666665,1.16,2019-01-12,0.034424700476145945,0.001679731148060783,1.132661195391016e-08,0.4303087559518243,0.020948245150311066,-0.0003218768371475722,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.4197482638888889,0.0,31.5,30.04340277777778,24.5,100.0,94.79166666666667,0.0
6,12,0.0025344736842105283,0.0007952613304093568,5.789473684211058e-06,"{""C03"": 288}",C03,12.124,11.381431909722197,1.295,274.12,60.607473576388884,1.295,2019-01-13 00:00:00,263.76,1.6027083333333332,0.0,100.0,0.6076388888888888,0.0,1.0,0.18294270833333334,0.0,0.2626,0.2539412673611114,0.179444,37.3737,29.400803472222215,18.5491,15.4631,14.765560763888894,14.3216,2019-01-13 23:55:00,-6.0,-11.934027777777779,-14.0,461899.2825343609,461652.6120378284,461412.76900458336,1.0,0.6666666666666666,0.0,3.8922272335059623e+236,7.050550244126085e+234,2.188841196176693e+207,1.625,0.06597222222222222,0.0,5,8.0,6.743055555555555,1.0,21.84,7.420416666666662,3.12,77.9167,65.04861111111111,55.0,259.2725,59.404972222222256,0.0,3.94,1.8502083333333341,-3.45,4.61,3.133576388888889,1.84,2019-01-13,0.07684642150251175,0.0007602286922305841,1.6356389020977247e-09,0.9605802687813969,0.0094547686432415,-0.00035139952075291525,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.3874131944444444,0.0,32.0,29.37152777777778,27.5,100.0,99.04513888888889,25.0
4,10,0.0027497368421052636,0.0012572076023391818,0.000826842105263157,"{""C03"": 288}",C03,12.124,11.416842013888866,1.92588,203.95462,13.01955034722217,10.36,2019-01-14 00:00:00,197.82,1.6027083333333332,0.0,75.0,0.6076388888888888,0.0,0.5625,0.0032552083333333335,0.0,0.261669,0.25172864930555555,0.182303,43.1336,39.849911111111105,34.8518,15.5449,14.977738888888874,14.8142,2019-01-14 23:55:00,-5.25,-11.02951388888889,-14.0,462386.0322985649,462144.1581695229,461901.01064777374,1.0,0.6666666666666666,0.0,1.2955175874464969e+265,2.2351291960082482e+263,4.889610462091863e+236,1.0625,0.012369791666666666,0.0,4,8.0,5.270833333333333,1.0,25.2,9.76499999999998,3.12,86.0,79.06423611111111,74.0,360.6123,113.74589340277774,0.0,6.06,4.028211805555554,2.18,4.49,2.5687499999999988,0.37,2019-01-14,0.01723446854968319,0.00019632334059306255,3.027704975622214e-08,0.21543085687103988,0.0023824389941956865,-0.00045759753807939063,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,1.0625,0.01848958333333333,0.0,31.0,27.88715277777778,25.75,100.0,99.30555555555556,25.0
10,14,0.003257368421052632,0.0012950347222222226,0.0004576315789473677,"{""C04"": 288}",C04,12.124,11.349394097222198,0.0,275.884,14.554810763888831,0.0,2019-01-15 00:00:00,263.76,2.2895833333333333,0.0,100.0,0.8680555555555556,0.0,1.0,0.008463541666666666,0.0,0.25321,0.24472275347222228,0.139078,60.5306,32.05676493055558,26.5197,15.7378,14.991833333333338,14.6739,2019-01-15 23:55:00,-11.25,-11.573784722222221,-12.25,462866.66316986084,462627.2192745573,462387.6303310394,1.0,0.6666666666666666,0.0,4.774902078297249e+271,2.742389240027332e+270,1.3636771968175344e+265,1.5,0.029513888888888888,0.0,6,3.0,0.2777777777777778,0.0,8.64,8.640000000000015,8.64,77.0,64.83506944444444,51.0,772.7566,240.72794548611097,0.0,8.57,3.557326388888889,0.09,2.67,1.2930902777777782,0.41,2019-01-15,0.04078521063718332,0.0005229419921655107,2.28779870603546e-08,0.5098151329647912,0.006434115883215842,-0.00032994361381200044,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.057986111111111106,0.0,30.25,28.86892361111111,24.5,100.0,98.78472222222223,0.0
0,4,0.0028581578947368424,0.001777580409356724,0.00020789473684210691,"{""C07"": 288}",C07,12.124,11.515203541666642,6.13462,78.064,11.744161874999971,6.13462,2019-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0008680555555555555,0.0,0.261254,0.25488641666666667,0.233841,47.3745,35.880633680555576,22.7527,15.5861,15.175410416666665,14.579,2019-01-16 23:55:00,-5.25,-11.10763888888889,-14.0,463354.61703824997,463110.29390759603,462868.25918984413,1.0,0.6666666666666666,0.0,4.287829948374022e+300,7.278581729475938e+298,4.86549598714239e+271,0.0625,0.00021701388888888888,0.0,1,5.0,2.1979166666666665,0.0,24.24,9.715416666666673,2.64,81.0,60.763888888888886,45.0,663.2691,197.73417291666678,0.0,10.8,6.296006944444445,-0.7,4.32,3.0426909722222235,1.28,2019-01-16,0.055387687624178034,0.000246933682670521,5.1423073577083755e-09,0.6923460953022258,0.002899042400227861,-0.000535700591465238,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,0.1,0.0013454861111111109,0.0,31.0,28.563368055555557,25.25,100.0,99.91319444444444,75.0
7,13,0.003414473684210525,0.0010502055921052633,0.0,"{""C09"": 288}",C09,12.124,8.768607482638874,0.161875,266.819,11.310544704861082,0.0,2019-01-17 00:00:00,263.76,2.7475,0.0,100.0,1.0416666666666667,0.0,0.5,0.0028211805555555555,0.0,0.261821,0.22676827777777778,0.121286,61.7985,40.88410902777777,29.6062,15.7975,15.126381249999996,14.6264,2019-01-17 23:55:00,-5.25,-7.952256944444445,-14.0,463895.55670046806,463607.41825335805,463356.1955499649,1.0,0.6666666666666666,0.0,inf,inf,4.526806849729975e+300,2.5,0.019314236111111112,0.0,5,8.0,5.524305555555555,2.0,82.8,36.46458333333318,2.64,95.0,84.77777777777777,75.0,151.8559,54.25850451388889,0.0,7.51,3.3510590277777785,-1.1983,4.47,2.943628472222222,0.35,2019-01-17,0.08,0.008794356047140493,8.948325858071371e-09,1.0,0.10992010238029064,-0.00022953930179825388,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,4.0,0.05136284722222222,0.0,32.5,29.32638888888889,25.25,100.0,82.48263888888889,0.0
7,56,0.0028415789473684224,0.00032829586988304097,0.0,"{""C01"": 288}",C01,12.124,10.093230763888839,0.66304,275.884,53.36405354166666,0.0,2019-01-18 00:00:00,263.76,2.976458333333334,0.0,100.0,1.1284722222222223,0.0,1.0,0.15950520833333334,0.0,0.255463,0.23871441319444445,0.145024,54.2419,26.58218611111111,19.4811,15.5798,14.600606597222217,14.3171,2019-01-18 23:55:00,-5.0,-5.221354166666667,-6.0,464530.24389886856,464213.8927565656,463897.72668910027,1.0,0.6666666666666666,0.0,inf,inf,-2.7586326293918773,1.3125,0.0642361111111111,0.0,44,8.0,3.8993055555555554,1.0,60.48,60.47999999999968,60.48,88.0,76.91840277777777,62.0,676.1481,192.86974687500003,0.0,1.59,-1.7879687499999999,-5.72,3.14,1.7962499999999997,0.89,2019-01-18,0.08,0.007995990611211711,2.8874486135421762e-08,1.0,0.09992993563145319,-0.00022615136840131722,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.32999131944444443,0.0,34.5,32.97222222222222,28.25,100.0,93.62847222222223,0.0
0,85,0.0009073684210526298,0.00028189967105263165,2.631578947362288e-07,"{""C01"": 288}",C01,12.124,9.279306006944413,1.295,275.884,92.8490976736114,1.295,2019-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3168402777777778,0.0,0.254185,0.23401808680555541,0.190153,27.1665,20.905686805555554,15.3374,14.8448,14.540579166666662,14.3106,2019-01-19 23:55:00,-5.0,-5.118923611111111,-5.5,465089.59883117676,464827.6549346041,464532.41717362404,1.0,0.6666666666666666,0.0,2.2999097390550794e+54,8.732373997493712e+52,7.269155693161498e+26,0.5,0.09526909722222222,0.0,74,8.0,4.708333333333333,0.0,60.48,60.47999999999968,60.48,75.0,66.05555555555556,49.0,521.2756,113.73451319444439,0.0,1.96,-3.063472222222222,-7.335,2.87,1.8238368055555567,1.04,2019-01-19,0.06095557222775767,0.002153750108676666,3.3971906354679504e-07,0.7619446528469708,0.026902260567078208,-7.514000420238975e-05,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.6354600694444444,0.0,35.5,34.171875,33.0,100.0,90.53819444444444,50.0
9,111,0.0028707894736842094,0.00039220394736842116,2.631578947362288e-07,"{""C01"": 288}",C01,12.124,8.808294635416651,0.161875,275.884,80.9301696354168,0.161875,2019-01-20 00:00:00,263.76,11.676875000000004,0.0,100.0,4.427083333333333,0.0,1.0,0.2584635416666667,0.0,0.248602,0.22753026041666669,0.132032,53.4847,18.143456597222226,14.5576,15.5909,14.59812048611112,14.3079,2019-01-20 23:55:00,-5.0,-5.221354166666667,-5.75,465591.2212600708,465341.3918047746,465091.3560168743,1.0,0.6666666666666666,0.0,1.979620678393164e+83,6.273835162692317e+81,1.1293472096129749e+54,2.0625,0.10828993055555555,0.0,85,5.0,1.8229166666666667,0.0,60.48,60.47999999999968,60.48,67.0,57.279513888888886,39.0,772.7407,226.24332777777764,0.0,3.63,-3.373142361111109,-7.99,1.72,1.281857638888889,1.01,2019-01-20,0.06746286726490754,0.004293872096655469,9.564131309147683e-08,0.8432858408113442,0.053630774464026115,-0.00019926263213998485,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.5124131944444444,0.0,35.75,34.67100694444444,28.75,100.0,88.10763888888889,0.0
8,31,0.002710263157894736,0.0003620458698830409,5.263157894724575e-07,"{""C01"": 288}",C01,12.124,10.097674253472213,0.161875,275.884,117.93704925347191,4.37063,2019-01-21 00:00:00,263.76,3.663333333333333,0.0,100.0,1.3888888888888888,0.0,1.0,0.4006076388888889,0.0,0.25194,0.23679734374999997,0.141378,55.2821,19.58349548611111,14.2729,15.5299,14.585297222222222,14.3166,2019-01-21 23:55:00,-5.0,-5.247395833333333,-5.75,466090.4817533493,465841.87185430364,465592.8746483326,1.0,0.6666666666666666,0.0,1.7904900761573064e+112,2.857774919462779e+110,1.6162353203526426e+83,1.625,0.14127604166666666,0.0,17,4.0,0.25,0.0,60.48,60.47999999999968,60.48,69.0,57.67534722222222,41.0,800.0,254.63780972222216,0.0,3.13,-2.3046527777777785,-7.76,2.42,1.4314756944444447,1.0,2019-01-21,0.03407434979012658,0.001270248591345423,1.4996122205124252e-07,0.4259293723765824,0.015840638219518515,-0.0003707439037938798,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.7550347222222222,0.0,35.75,34.342013888888886,28.5,100.0,93.48958333333333,0.0
6,43,0.0028013157894736865,0.0005097898391812866,0.0,"{""C01"": 288}",C01,12.124,11.058806267361092,0.161875,275.884,80.66213960069433,4.37063,2019-01-22 00:00:00,263.76,2.2895833333333333,0.0,100.0,0.8680555555555556,0.0,1.0,0.2593315972222222,0.0,0.251706,0.2424365486111111,0.140959,56.5722,22.828287152777783,19.1297,15.5645,14.648821527777775,14.3144,2019-01-22 23:55:00,-5.0,-5.222222222222222,-5.75,466594.61161112785,466343.1817511453,466092.1958949566,1.0,0.6666666666666666,0.0,7.589768769957347e+140,9.515227406527122e+138,20.30880469819991,1.625,0.09223090277777778,0.0,35,5.0,1.8020833333333333,0.0,60.48,60.47999999999968,60.48,72.0,61.01909722222222,42.0,773.327,213.70587500000005,0.0,5.07,-0.7184201388888888,-5.12,2.37,1.2016145833333327,0.73,2019-01-22,0.05301219858726255,0.0025641599928251753,1.4385646451842149e-08,0.6626524823407818,0.03199124598748221,-0.00022785949448855813,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0625,0.48637152777777776,0.0,34.5,33.651041666666664,28.5,100.0,97.65625,0.0
12,63,0.003203947368421051,0.0006848428362573098,0.0,"{""C01"": 288}",C01,12.124,10.745173680555542,1.92588,274.12,47.83642368055553,1.92588,2019-01-23 00:00:00,263.76,3.892291666666667,0.0,100.0,1.4756944444444444,0.0,1.0,0.1323784722222222,0.0,0.252466,0.24122284375000008,0.167894,28.9956,23.66811284722222,17.6457,15.7175,14.733053125000005,14.3083,2019-01-23 23:55:00,-5.0,-5.263888888888889,-6.0,467102.5097076893,466847.7648688762,466596.4421489239,1.0,0.6666666666666666,0.0,1.9773985562788046e+169,3.4829963941851075e+167,5.6027270749565705,2.0625,0.08159722222222222,0.0,45,0.0,0.0,0.0,60.48,60.47999999999968,60.48,70.8333,60.185763888888886,41.0,800.0,254.63780972222216,0.0,6.11,0.10315972222222222,-5.75,2.56,1.4710763888888891,0.71,2019-01-23,0.06550257933953323,0.0012437442074845666,3.265849257694242e-08,0.8187822417441653,0.015462275105276238,-0.0005927267031283767,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.31644965277777776,0.0,35.0,33.455729166666664,32.25,100.0,96.09375,25.0
12,22,0.003321315789473685,0.0008874789839181285,2.368421052630734e-06,"{""C01"": 288}",C01,12.124,11.221805121527757,0.0,274.12,31.370138454861042,0.161875,2019-01-24 00:00:00,197.82,3.4343749999999997,0.0,75.0,1.3020833333333333,0.0,1.0,0.068359375,0.0,0.254212,0.24551170486111118,0.143011,57.1712,28.925678472222234,23.1066,15.7621,14.82977291666666,14.3864,2019-01-24 23:55:00,-5.0,-5.277777777777778,-6.0,467616.12682032585,467360.18570461706,467104.29277825356,1.0,0.6666666666666666,0.0,4.6423448036825325e+198,3.7261654103199074e+196,2.450807915731094e+169,1.625,0.0546875,0.0,10,1.0,0.1527777777777778,0.0,60.48,60.47999999999968,60.48,78.0,65.78819444444444,47.0,746.9826,246.48339583333336,0.0,6.21,1.7151736111111102,-3.1,2.93,1.7838541666666667,0.92,2019-01-24,0.0674643166086194,0.0021990782299605507,2.2488330198022766e-08,0.8433039576077426,0.027399528826142418,-0.0003761803807756925,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.17712673611111113,0.0,33.75,32.484375,28.25,100.0,97.82986111111111,0.0
0,4,0.0018723684210526293,0.000999914108187133,0.0002200000000000015,"{""C09"": 288}",C09,12.124,11.515203576388863,4.37063,274.12,12.888953576388838,10.36,2019-01-25 00:00:00,65.94,0.22895833333333332,0.0,25.0,0.08680555555555555,0.0,1.0,0.004991319444444444,0.0,0.250498,0.2459034270833334,0.219993,36.7733,32.18653993055557,26.6451,15.2115,14.879617708333338,14.5836,2019-01-25 23:55:00,-5.0,-9.905381944444445,-14.25,468218.25733470917,467908.9623355162,467617.9083228111,1.0,0.6666666666666666,0.0,7.012525439595158e+204,5.484008585789466e+203,1.1938138486038019e+198,0.4375,0.0028211805555555555,0.0,1,8.0,3.1666666666666665,0.0,60.48,28.44916666666641,3.36,86.9167,70.30902777777777,58.0,428.9781,91.18348541666664,0.0,6.33,2.4956423611111114,-0.83,2.13,1.1766666666666672,0.58,2019-01-25,0.03203657319175966,0.00023357006150309767,1.0404972772271037e-08,0.4004571648969958,0.002849181791678016,-0.00016889512640450022,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.0,0.008723958333333334,0.0,33.0,29.703993055555557,27.0,100.0,99.91319444444444,75.0
2,8,0.002895789473684212,0.0013690085891812857,2.8947368421031915e-06,"{""C00"": 288}",C00,12.124,11.458434861111087,0.0,197.82,13.290101527777717,6.13462,2019-01-26 00:00:00,197.82,0.9158333333333333,0.0,75.0,0.3472222222222222,0.0,0.5,0.004123263888888889,0.0,0.252314,0.24664447222222208,0.141393,59.1473,34.64092638888885,29.0651,15.6004,15.019820833333357,14.4814,2019-01-26 23:55:00,-13.75,-14.030381944444445,-14.75,468724.8957517147,468473.43491466675,468220.483484745,1.0,0.6666666666666666,0.0,1.1346287526376985e+206,5.777940553053976e+205,6.644683503788582e+202,2.0625,0.011284722222222222,0.0,3,2.0,0.06944444444444445,0.0,3.36,3.360000000000012,3.36,89.0,69.23263888888889,50.0,776.962,250.46993437499998,0.0,8.98,4.013802083333333,-2.03,2.54,1.4777777777777792,0.78,2019-01-26,0.01107410747715143,7.361208221131352e-05,3.994896508041634e-08,0.13842634346439298,0.0006970037438546739,-0.0017626337579583762,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.02282986111111111,0.0,28.5,27.180555555555557,23.25,100.0,99.47916666666667,0.0
8,10,0.0034963157894736837,0.002043508771929824,0.0008449999999999987,"{""C07"": 288}",C07,12.124,11.401666249999977,0.0,266.819,13.920207916666612,0.0,2019-01-27 00:00:00,263.76,2.5185416666666662,0.0,100.0,0.9548611111111112,0.0,0.5,0.004123263888888889,0.0,0.25746,0.25110665277777794,0.151777,59.2008,41.001722916666694,31.8995,15.8286,15.276533333333326,14.8211,2019-01-27 23:55:00,-9.5,-13.453993055555555,-14.25,469242.39213490486,468978.2027727763,468726.5983610153,1.0,0.6666666666666666,0.0,5.5143295144876675e+234,9.351511452776012e+232,8.187494130876812e+205,1.625,0.029079861111111112,0.0,4,8.0,5.444444444444445,0.0,12.96,4.125416666666675,3.36,81.9167,65.96354166666667,52.0,377.1236,78.2430788194444,0.0,11.79,7.347187499999993,1.97,3.55,2.5484375000000035,1.08,2019-01-27,0.061948738909159445,0.0003359303541345314,2.515145824943943e-08,0.7743592363644928,0.004056734461197091,-0.0005021787256241916,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.057118055555555554,0.0,27.75,26.524305555555557,24.0,100.0,99.04513888888889,0.0
6,12,0.0033302631578947355,0.0020251717836257312,0.0017026315789473692,"{""C03"": 288}",C03,12.124,11.380869791666644,0.0,275.884,13.899411458333276,3.059,2019-01-28 00:00:00,263.76,1.6027083333333332,0.0,100.0,0.6076388888888888,0.0,1.0,0.005642361111111111,0.0,0.260131,0.25529987152777767,0.154733,59.322,50.38235416666668,47.3174,15.7655,15.269285763888881,15.147,2019-01-28 23:55:00,-5.25,-7.1875,-11.25,469860.3030962944,469541.8824638865,469243.99739456177,1.0,0.6666666666666666,0.0,1.8013988665914571e+263,3.203275823443532e+261,6.93435090659232e+234,1.5,0.020616319444444444,0.0,5,8.0,8.0,8.0,32.64,19.946666666666662,8.88,86.0,80.71527777777777,72.0,133.3333,42.43963368055556,0.0,8.53,7.544635416666665,6.27,4.1,3.440677083333335,2.79,2019-01-28,0.053869328225517876,0.0005443177322663632,2.3601566923048267e-08,0.6733666028189733,0.0066896546065343355,-0.000733026604046727,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.047135416666666666,0.0,29.75,28.44184027777778,26.0,100.0,98.95833333333333,0.0
10,17,0.0031734210526315784,0.001566365131578947,0.00043210526315789273,"{""C03"": 288}",C03,12.124,11.278011718749976,0.0,274.12,15.857178385416583,0.0,2019-01-29 00:00:00,263.76,2.7475,0.0,100.0,1.0416666666666667,0.0,1.0,0.011284722222222222,0.0,0.258108,0.24917197569444438,0.149318,57.4172,41.25807048611107,31.8601,15.7059,15.094659375000012,14.6642,2019-01-29 23:55:00,-5.25,-11.66579861111111,-14.25,470452.61411190033,470172.66719676554,469862.75680327415,1.0,0.6666666666666666,0.0,5.120710317213649e+291,4.564514614218282e+289,2.2558534568420658e+263,1.625,0.036675347222222224,0.0,7,8.0,5.319444444444445,1.0,54.48,11.273333333333293,2.88,86.0,75.75,57.0,372.8168,95.59180173611111,0.0,7.97,5.198368055555559,0.8533,3.76,2.4138194444444436,1.22,2019-01-29,0.056834941630960645,0.0009061422430474965,6.138940467081966e-10,0.710436770387008,0.011274331440954377,-0.0006027248527945561,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.25,0.08098958333333334,0.0,30.0,27.391493055555557,23.5,100.0,98.17708333333333,0.0
5,11,0.002915526315789476,0.001288457602339182,0.0,"{""C11"": 288}",C11,12.124,10.446162829861105,0.161875,265.68588,11.871899496527769,0.0,2019-01-30 00:00:00,263.76,1.6027083333333332,0.0,100.0,0.6076388888888888,0.0,0.25,0.001953125,0.0,0.254831,0.23885885416666663,0.149408,47.622,36.35336180555554,30.5089,15.7851,15.082027430555545,14.6211,2019-01-30 23:55:00,-13.75,-13.946180555555555,-14.5,470928.4148480892,470691.7908096595,470454.2425966263,1.0,0.6666666666666666,0.0,inf,inf,-6.743454166223718,2.0625,0.018229166666666668,0.0,3,8.0,2.4097222222222223,0.0,3.12,3.120000000000004,3.12,79.0,69.50694444444444,51.0,623.5383,117.43237951388879,0.0,9.61,4.582690972222222,0.08,3.13,1.7588194444444443,0.33,2019-01-30,0.016803050707401734,0.00025678749660289343,1.4254433289284663e-07,0.21003813384252173,0.003073706280471444,-0.0004997277863435512,0.0,0.0,0.0,0.05,0.05000000000000024,0.05,288,2.8125,0.030850694444444444,0.0,28.25,26.94965277777778,24.75,100.0,93.80208333333333,25.0
