comfort_error_mean,comfort_violation_rate,conflict_penalty_mean,context_counts_json,dominant_climate_context_id,energy_kwh_normalized,first_timestamp,last_timestamp,learning_elapsed_sec,mpc_cost_mean,oscillation_penalty_mean,period,prediction_error_mean,reward_mean,rl_q_delta_mean,rl_td_error_mean,steps,switching_penalty_mean,uncertainty_radius_mean
0.004126887400793645,0.0,0.004991319444444444,"{""C05"": 576, ""C10"": 1152, ""C02"": 288}",C10,900.93456500001,2016-09-19 00:00:00,2016-09-25 23:55:00,35960.14795255661,9.941235696560662e+61,0.030164930555555556,2016-W38,0.0,0.9192264715191812,0.003018168998684006,0.0377271124835502,2016,0.05736607142857142,0.04999999999999822
0.0037559070854218898,0.0,0.00337921626984127,"{""C05"": 864, ""C10"": 576, ""C02"": 288, ""C07"": 288}",C05,1229.079616666659,2016-09-26 00:00:00,2016-10-02 23:55:00,39556.232587337494,1.6247428961573546e+112,0.022600446428571428,2016-W39,0.0,0.8837554758346616,0.002576602516365142,0.03220753145456427,2016,0.050390624999999994,0.04999999999999822
0.0038581146877610787,0.0,0.007502480158730159,"{""C05"": 2016}",C05,1362.6735174999847,2016-10-03 00:00:00,2016-10-09 23:55:00,42961.625556230545,2.2301519909728588e+159,0.036923363095238096,2016-W40,0.0,0.8793971351174373,0.001151090203296336,0.014388627541204232,2016,0.08046254960317457,0.04999999999999822
0.0038218471961152882,0.0,0.0025421626984126985,"{""C05"": 2016}",C05,1238.0724304166683,2016-10-10 00:00:00,2016-10-16 23:55:00,46568.31595182419,2.59572530084287e+206,0.021515376984126984,2016-W41,0.0,0.8812261715375208,0.0008077910183766511,0.010097387729708132,2016,0.046081349206349195,0.04999999999999822
0.003179055712197164,0.0,0.006200396825396825,"{""C05"": 1152, ""C06"": 288, ""C00"": 576}",C05,1843.1859679166432,2016-10-17 00:00:00,2016-10-23 23:55:00,50107.5663523674,2.294004833959703e+242,0.032211061507936505,2016-W42,0.0,0.8429714995139124,0.003748957376961841,0.04686196721202311,2016,0.06486855158730157,0.04999999999999822
0.0031426331453634064,0.0,0.004836309523809524,"{""C00"": 288, ""C11"": 288, ""C07"": 288, ""C05"": 576, ""C08"": 288, ""C06"": 288}",C05,1721.3685145833074,2016-10-24 00:00:00,2016-10-30 23:55:00,53488.933282613754,inf,0.029557291666666666,2016-W43,0.0,0.8586829082487752,0.004405587457017648,0.05506984321272072,2016,0.06374131944444442,0.04999999999999822
0.0030675368107769365,0.0,0.0022631448412698415,"{""C05"": 864, ""C02"": 288, ""C07"": 288, ""C00"": 288, ""C11"": 288}",C05,1770.4650854166534,2016-10-31 00:00:00,2016-11-06 23:55:00,56992.38074541092,1.0342054644773388e+89,0.02359250992063492,2016-W44,0.0,0.8382276109583278,0.0015100477760820272,0.01887559720102534,2016,0.04862351190476189,0.04999999999999822
0.0026711552318295713,0.0,0.004991319444444444,"{""C11"": 288, ""C00"": 576, ""C05"": 864, ""C06"": 288}",C05,2124.2523749999605,2016-11-07 00:00:00,2016-11-13 23:55:00,60447.452577352524,2.4719763755569367e+146,0.03342013888888889,2016-W45,0.0,0.8220495341511048,0.0011669043083060652,0.014586303853825817,2016,0.06812375992063491,0.04999999999999822
0.0027725610902255638,0.0,0.006324404761904762,"{""C05"": 576, ""C06"": 864, ""C07"": 288, ""C11"": 288}",C06,1887.696491250002,2016-11-14 00:00:00,2016-11-20 23:55:00,63850.651864767075,4.4754137643926833e+235,0.024367559523809524,2016-W46,0.0,0.8301447201004405,0.0012439257640466913,0.01554907205058368,2016,0.05070064484126983,0.04999999999999822
0.000445352965747703,0.0,0.27650669642857145,"{""C07"": 1152, ""C00"": 864}",C07,7240.972073333514,2016-11-21 00:00:00,2016-11-27 23:55:00,67689.56965279579,inf,0.0724826388888889,2016-W47,0.0,0.5953045952335583,0.007243981084729453,0.09054976355911831,2016,0.38700892857142866,0.04999999999999822
0.0018827857403926477,0.0,0.005053323412698413,"{""C00"": 1440, ""C03"": 576}",C00,2210.941905833309,2016-11-28 00:00:00,2016-12-04 23:55:00,71187.33538198471,4.312378774354575e+105,0.02101934523809524,2016-W48,0.0,0.8036337383134078,0.0021854081929751183,0.027317602412189022,2016,0.0411830357142857,0.04999999999999822
0.0012312097953216376,0.0,0.07353670634920635,"{""C00"": 576, ""C04"": 1152, ""C11"": 288}",C04,2331.325525833289,2016-12-05 00:00:00,2016-12-11 23:55:00,74957.66572570801,9.022072736394623e+161,0.052455357142857144,2016-W49,0.0,0.698315456525769,0.004265375298300841,0.05331719122876057,2016,0.18047495039682543,0.04999999999999822
0.0010159953268588137,0.0,0.07700892857142858,"{""C00"": 1152, ""C07"": 864}",C00,2096.412430000017,2016-12-12 00:00:00,2016-12-18 23:55:00,78579.40528941154,5.504699453443506e+249,0.03555927579365079,2016-W50,0.0,0.7549569367485346,0.0012793114025462066,0.015991392531827582,2016,0.16041666666666665,0.04999999999999822
0.0008133475616123643,0.0,0.11628844246031746,"{""C07"": 288, ""C11"": 576, ""C00"": 576, ""C03"": 576}",C11,2080.6839395833217,2016-12-19 00:00:00,2016-12-25 23:55:00,82327.55890655518,inf,0.04399181547619048,2016-W51,0.0,0.7298118506334298,0.0017156970502265414,0.021446213127831706,2016,0.22925347222222225,0.04999999999999822
0.0015429747545948232,0.0,0.012121775793650794,"{""C11"": 864, ""C03"": 576, ""C07"": 288, ""C00"": 288}",C11,2364.568573333279,2016-12-26 00:00:00,2017-01-01 23:55:00,86022.90081357956,6.958533149600788e+255,0.036520337301587304,2016-W52,0.0,0.7949172934966192,0.001208321391492691,0.01510401739365864,2016,0.07342509920634918,0.04999999999999822
0.0010144971804511294,0.0,0.07542782738095238,"{""C00"": 2016}",C00,2166.7985399999816,2017-01-02 00:00:00,2017-01-08 23:55:00,89928.7565779686,9.096158712778154e+261,0.034505208333333336,2017-W01,0.0,0.7520772902635128,0.0007561108613947905,0.00945138576743494,2016,0.15579737103174607,0.04999999999999822
0.0011086006683375083,0.0,0.07428075396825397,"{""C07"": 288, ""C00"": 1440, ""C11"": 288}",C00,2272.469172916636,2017-01-09 00:00:00,2017-01-15 23:55:00,93320.21616792679,inf,0.041356646825396824,2017-W02,0.0,0.7495161671568309,0.0010396764938342743,0.012995956172928437,2016,0.16815352182539683,0.04999999999999822
0.0010455821846282356,0.0,0.028645833333333332,"{""C00"": 1440, ""C11"": 576}",C00,2174.608262916645,2017-01-16 00:00:00,2017-01-22 23:55:00,97223.11347460747,6.03676808795348e+71,0.025018601190476192,2017-W03,0.0,0.7845485949878516,0.0005253266188707556,0.0065665827358844546,2016,0.07599826388888888,0.04999999999999822
0.000760792867585631,0.0,0.1663876488095238,"{""C00"": 288, ""C11"": 576, ""C03"": 864, ""C09"": 288}",C03,2188.7005579166484,2017-01-23 00:00:00,2017-01-29 23:55:00,100870.80548214912,3.7433121692660223e+222,0.06702628968253968,2017-W04,0.0,0.6887203004986294,0.0034167221290266597,0.0427090266128333,2016,0.3398251488095239,0.04999999999999822
0.0003932479636591481,0.0,0.22696552579365079,"{""C09"": 576, ""C11"": 288, ""C03"": 288, ""C04"": 864}",C04,5305.180569166708,2017-01-30 00:00:00,2017-02-05 23:55:00,104562.78989744186,inf,0.06783234126984126,2017-W05,0.0,0.5826464237950099,0.00563561532854047,0.07044519160675602,2016,0.331577380952381,0.04999999999999822
0.0007758629647034246,0.0,0.14115203373015872,"{""C04"": 1152, ""C11"": 576, ""C03"": 288}",C04,2203.3250470833236,2017-02-06 00:00:00,2017-02-12 23:55:00,108157.73789548874,1.8103991179918883e+117,0.04944816468253968,2017-W06,0.0,0.6549750268191613,0.0006533826432423328,0.008167283040529164,2016,0.24880332341269845,0.04999999999999822
0.0005267477286967421,0.0,0.16672867063492064,"{""C03"": 576, ""C04"": 576, ""C11"": 576, ""C00"": 288}",C03,2797.812805416643,2017-02-13 00:00:00,2017-02-19 23:55:00,111717.91826057434,3.956729177058063e+246,0.059337797619047616,2017-W07,0.0,0.6676921313688097,0.002001451022729217,0.02501813778411517,2016,0.31440352182539694,0.04999999999999822
0.0009730303623642419,0.0,0.14136904761904762,"{""C00"": 2016}",C00,2404.086512083286,2017-02-20 00:00:00,2017-02-26 23:55:00,115384.22793006897,4.736086406003091e+251,0.07133556547619048,2017-W08,0.0,0.7039662926026563,0.00036866276188338387,0.004608284523542299,2016,0.3126984126984128,0.04999999999999822
0.0018187130586883873,0.0,0.02839781746031746,"{""C00"": 864, ""C11"": 864, ""C07"": 288}",C00,2221.6138404166377,2017-02-27 00:00:00,2017-03-05 23:55:00,118864.03442287445,inf,0.0298859126984127,2017-W09,0.0,0.78985444464072,0.0010814421064400457,0.013518026330500556,2016,0.09002356150793647,0.04999999999999822
0.0016326274018379262,0.0,0.004247271825396825,"{""C11"": 288, ""C00"": 1440, ""C03"": 288}",C00,2191.3408124999787,2017-03-06 00:00:00,2017-03-12 23:55:00,122264.13082361221,4.884568410221623e+119,0.0240265376984127,2017-W10,0.0,0.8042329400081474,0.00048009449373312803,0.0060011811716641226,2016,0.04747643849206348,0.04999999999999822
0.002352145598370924,0.0,0.005828373015873016,"{""C03"": 576, ""C07"": 288, ""C00"": 288, ""C11"": 864}",C11,2324.987948749959,2017-03-13 00:00:00,2017-03-19 23:55:00,125954.25073504448,8.33047704604389e+289,0.025421626984126984,2017-W11,0.0,0.8018590039404253,0.0005015960859645505,0.006269951074556899,2016,0.04828249007936507,0.04999999999999822
0.0016616068817878044,0.0,0.015966021825396824,"{""C11"": 1152, ""C03"": 576, ""C00"": 288}",C11,2327.958751249951,2017-03-20 00:00:00,2017-03-26 23:55:00,129568.73806548119,inf,0.03326512896825397,2017-W12,0.0,0.7922948049374084,0.0007314142006634662,0.009142677508293296,2016,0.07022445436507935,0.04999999999999822
0.002912983369883038,0.0,0.003658234126984127,"{""C00"": 864, ""C11"": 864, ""C08"": 288}",C00,2056.6965412499817,2017-03-27 00:00:00,2017-04-02 23:55:00,133206.89668631554,1.8790554475152426e+241,0.021825396825396824,2017-W13,0.0,0.8163727348109967,0.001619875541514165,0.020248444268927107,2016,0.044810267857142844,0.04999999999999822
0.002409293024227236,0.0,0.005394345238095238,"{""C03"": 288, ""C07"": 288, ""C00"": 288, ""C05"": 288, ""C11"": 288, ""C08"": 288, ""C06"": 288}",C03,1956.6251149999755,2017-04-03 00:00:00,2017-04-09 23:55:00,136639.89839553833,inf,0.024212549603174604,2017-W14,0.0,0.8289584228213138,0.001914301132435889,0.02392876415544863,2016,0.05517485119047618,0.04999999999999822
0.003709534774436095,0.0,0.003410218253968254,"{""C06"": 1152, ""C11"": 288, ""C03"": 288, ""C07"": 288}",C06,1376.131385000009,2017-04-10 00:00:00,2017-04-16 23:55:00,140077.2474412918,1.5784316174134957e+146,0.021670386904761904,2017-W15,0.0,0.8690709754496434,0.0016221870984328103,0.020277338730410162,2016,0.04760044642857142,0.04999999999999822
0.0037889232195070957,0.0,0.00427827380952381,"{""C05"": 1440, ""C07"": 288, ""C02"": 288}",C05,1337.5435237499685,2017-04-17 00:00:00,2017-04-23 23:55:00,143512.38455462456,5.27334527427329e+210,0.026568700396825396,2017-W16,0.0,0.8793893558731567,0.00039788200078582346,0.004973525009822808,2016,0.055381944444444435,0.04999999999999822
0.0034732685881370103,0.0,0.003720238095238095,"{""C06"": 1152, ""C08"": 288, ""C07"": 576}",C06,1630.527794166621,2017-04-24 00:00:00,2017-04-30 23:55:00,147084.00996804237,2.1083540443257426e+294,0.02628968253968254,2017-W17,0.0,0.8553436647883944,0.00045496554191078967,0.005687069273884867,2016,0.05823412698412697,0.04999999999999822
0.0037284017335004224,0.0,0.007688492063492063,"{""C06"": 1440, ""C03"": 288, ""C05"": 288}",C06,1459.8934491666296,2017-05-01 00:00:00,2017-05-07 23:55:00,150495.13065195084,inf,0.03475322420634921,2017-W18,0.0,0.8799077978008978,0.00161242372893697,0.020155296611712094,2016,0.07923859126984124,0.04999999999999822
