fattening_day,doy,rad,mint,maxt,vpr,wind,rain,aha,okta,growth_start_date,growth_date,tbw_kg,genetic_potential_tbw_kg,feed_intake_kg_dm_day,feed1_available_kg_dm_day,feed2_available_kg_dm_day,feed3_available_kg_dm_day,feed4_available_kg_dm_day,beef_production_kg,beef_event_kg,me_uptake_mj_day,heat_production,genotype,heat_stress,cold_stress,digestion_cap,energy,protein,scale,breed,diet,sex_animal,housing,case_id
314,314,0,14.16036,16.67379,1.123,1.3,5.0,0.790308266,6.739357484,1998-01-01,1998-11-10,430.1786944863545,445.9198192371671,9.63990322018449,0.43017869448635454,9.209724525698135,0.0,0.0,183.44586448062918,0.0,81.55411829711684,8.724144325565948,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
315,315,0,6.79341,11.99361,0.733,1.2,0.0,0.765107895,3.109495871,1998-01-01,1998-11-11,431.42714855009274,447.14053318060485,9.649894493125158,0.43142714855009273,9.218467344575066,0.0,0.0,184.06687459818232,0.0,81.64187273172168,8.722541374366868,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
316,316,0,5.753369999999999,9.82686,0.748,0.95,3.0,0.773747984,6.82383528,1998-01-01,1998-11-12,432.67402871831285,448.36001297359905,9.659842321141909,0.43267402871831284,9.227168292423595,0.0,0.0,184.68796430567966,0.0,81.7292610870267,8.720882919361422,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
317,317,0,7.48677,12.86031,0.788,0.8,0.4,0.782427851,6.270759466,1998-01-01,1998-11-13,433.91933615650686,449.57825333664096,9.66974672806586,0.43391933615650685,9.235827391909353,0.0,0.0,185.30913079646135,0.0,81.8162835650549,8.719169081210241,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
318,318,0,8.70015,14.16036,0.808,2.2,1.8,0.791137932,5.770800344,1998-01-01,1998-11-14,435.16307199519525,450.79524902759283,9.679607739362769,0.4351630719951953,9.244444667367574,0.0,0.0,185.93037126289667,0.0,81.90294038122433,8.717399984003436,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
319,319,0,8.786819999999999,12.6003,0.783,1.45,0.8,0.799868001,6.683112981,1998-01-01,1998-11-15,436.40523733107074,452.0109948416232,9.689425382103098,0.43640523733107073,9.253020144772027,0.0,0.0,186.5516828965046,0.0,81.98923176410494,8.715575755179474,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
320,320,0,7.92012,11.56026,0.693,1.55,0.6,0.808607167,4.091079628,1998-01-01,1998-11-16,437.6458332281121,453.22548561114104,9.699199684931461,0.4376458332281121,9.261553851703349,0.0,0.0,187.17306288807313,0.0,82.07515795516994,8.713696525442957,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
321,321,0,4.973339999999999,10.0002,0.548,1.4,0.0,0.817343865,0.310631517,1998-01-01,1998-11-17,438.8848607186674,454.43871620572827,9.708930678044085,0.43888486071866745,9.270045817325418,0.0,0.0,187.79450842777737,0.0,82.16071920861377,8.711762428697885,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
322,322,0,1.3331999999999997,6.186719999999999,0.443,0.9,0.0,0.826065862,6.458843324,1998-01-01,1998-11-18,440.1223208045102,455.6506815320731,9.718618393155708,0.4401223208045102,9.278496072351198,0.0,0.0,188.4160167052969,0.0,82.24591579108191,8.709773601961587,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
323,323,0,-0.05352000000000068,8.44014,0.463,0.9,0.0,0.83476026,0.07314774,1998-01-01,1998-11-19,441.3582144578662,456.8613765339006,9.72826286348004,0.44135821445786627,9.286904649022174,0.0,0.0,189.03758490993135,0.0,82.33074798151355,8.707730185303692,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
324,324,0,4.279979999999999,7.22676,0.463,1.85,0.0,0.843413505,4.218485161,1998-01-01,1998-11-20,442.5925426224145,458.07079619190404,9.737864123699353,0.44259254262241454,9.295271581076939,0.0,0.0,189.6592102307156,0.0,82.4152160708935,8.705632321766306,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
325,325,0,1.5065399999999993,6.70674,0.343,2.5,0.0,0.852011406,0.0,1998-01-01,1998-11-21,443.82530621426184,459.2789355236747,9.74742220993873,0.44382530621426186,9.303596903724468,0.0,0.0,190.28088985653352,0.0,82.49932036204311,8.703480157292148,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
326,326,0,-1.6135800000000007,5.840039999999999,0.333,0.7,0.0,0.860539152,0.613183727,1998-01-01,1998-11-22,445.0565061228898,460.4857895836303,9.756937159751114,0.44505650612288983,9.311880653628224,0.0,0.0,190.9026209762304,0.0,82.58306116950013,8.701273840673602,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
327,327,0,-2.1336000000000004,7.313429999999999,0.363,0.5,0.0,0.868981344,0.676529487,1998-01-01,1998-11-23,446.28614321208136,461.69135346294536,9.766409012079395,0.4462861432120814,9.320122868867314,0.0,0.0,191.52440077872535,0.0,82.66643881920855,8.699013523459051,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
328,328,0,-1.4402400000000002,7.746779999999999,0.408,0.4,0.0,0.87732203,2.841697097,1998-01-01,1998-11-24,447.51421832081695,462.89562228947636,9.775837807243102,0.44751421832081695,9.328323588922284,0.0,0.0,192.1462264531211,0.0,82.7494536484121,8.696699359906841,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
329,329,0,0.2931599999999994,5.406689999999999,0.528,0.65,4.0,0.845699807,6.832545172,1998-01-01,1998-11-25,448.7407322641531,464.09859122769046,9.785223586914146,0.4487407322641531,9.336482854649994,0.0,0.0,192.76809518881407,0.0,82.8321060054567,8.694331506915669,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
330,330,0,5.3200199999999995,7.833449999999999,0.698,1.3,3.2,0.852996519,6.797497522,1998-01-01,1998-11-26,449.96568583407424,465.30025547859077,9.794566394090744,0.44996568583407426,9.344600708256669,0.0,0.0,193.39000417560274,0.0,82.9143962495781,8.691910123956728,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
331,331,0,6.62007,10.69356,0.783,0.9,6.0,0.860148369,6.78097112,1998-01-01,1998-11-27,451.1890798003233,466.50061027964205,9.803866273080057,0.4511890798003233,9.352677193279733,0.0,0.0,194.01195060379519,0.0,82.99632475076152,8.68943537301824,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
332,332,0,4.713329999999999,6.44673,0.658,0.85,4.0,0.867139891,7.826526268,1998-01-01,1998-11-28,452.4109149112116,467.69965090469555,9.813123269473362,0.4524109149112116,9.36071235456215,0.0,0.0,194.63393166431564,0.0,83.0778918895391,8.686907418538489,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
333,333,0,6.44673,10.17354,0.793,2.5,7.0,0.873955426,6.775862543,1998-01-01,1998-11-29,453.6311918944053,468.8973726639124,9.822337430127638,0.4536311918944053,9.368706238233232,0.0,0.0,195.25594454880968,0.0,83.15909805684085,8.684326427351277,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
334,334,0,8.2668,8.35347,0.643,2.2,0.0,0.880579186,6.803704811,1998-01-01,1998-11-30,454.8499114576939,470.0937709036874,9.831508803143159,0.45484991145769393,9.376658891685464,0.0,0.0,195.8779864497491,0.0,83.239943653812,8.681692568623056,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
335,335,0,5.753369999999999,7.92012,0.563,1.8,0.0,0.886995327,6.819673276,1998-01-01,1998-12-01,456.06707428973687,471.2888410065714,9.84063743784641,0.4560670742897369,9.384570363556675,0.0,0.0,196.50005456053503,0.0,83.32042909167464,8.679006013801187,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
336,336,0,5.49336,6.186719999999999,0.553,0.85,0.0,0.893188024,6.821399981,1998-01-01,1998-12-02,457.2826810607916,472.4825783911932,9.849723384767598,0.4572826810607916,9.392440703706807,0.0,0.0,197.1221460756007,0.0,83.40055479154427,8.676266936552228,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
337,337,0,3.6732899999999997,8.006789999999999,0.538,0.65,0.0,0.89914155,2.642797902,1998-01-01,1998-12-03,458.4967324234222,473.6749785121808,9.858766695620682,0.4584967324234222,9.40026996319726,0.0,0.0,197.74425819051288,0.0,83.48032118426758,8.67347551270564,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
338,338,0,2.1132299999999997,5.14668,0.538,1.5,0.2,0.904840361,6.823847847,1998-01-01,1998-12-04,459.70922901318914,474.8660368600815,9.86776742329131,0.45970922901318917,9.408058194278121,0.0,0.0,198.36638810207216,0.0,83.55972871032499,8.670631920211292,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
339,339,0,4.88667,8.2668,0.568,1.7,3.0,0.910269181,4.824805829,1998-01-01,1998-12-05,460.92017144932305,476.0557489612827,9.876725621806452,0.46092017144932307,9.415805450357128,0.0,0.0,198.98853300841319,0.0,83.6387778195822,8.667736339065204,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
340,340,0,4.45332,8.18013,0.568,1.45,0.6,0.915413096,3.056425356,1998-01-01,1998-12-06,462.1295603353772,477.2441103779295,9.885641346330889,0.4621295603353772,9.423511785995512,0.0,0.0,199.61069010910245,0.0,83.71746897126357,8.664788951283542,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
341,341,0,2.6332499999999994,7.4001,0.528,0.85,0.0,0.920257639,5.342455474,1998-01-01,1998-12-07,463.3373962598681,478.43111670784515,9.89451465313767,0.46333739625986814,9.4311772568778,0.0,0.0,200.23285660523686,0.0,83.79580263371003,8.660355102346099,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
342,342,0,2.5465799999999996,6.533399999999999,0.518,0.4,0.0,0.924788888,5.095098711,1998-01-01,1998-12-08,464.5434799742184,479.6167635844479,9.903345722289924,0.46454347997421847,9.438802242315706,0.0,0.0,200.85492663563457,0.0,83.87377949665543,8.655114651432315,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
343,343,0,3.8466299999999993,7.4001,0.563,0.6,0.0,0.928993555,6.820063143,1998-01-01,1998-12-09,465.7477075986364,480.8010466766675,9.912134659535093,0.4657477075986364,9.446386951936457,0.0,0.0,201.47684299846526,0.0,83.95140001798954,8.649826995422671,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
344,344,0,5.92671,12.42696,0.758,1.0,10.6,0.93285908,6.395999868,1998-01-01,1998-12-10,466.9500811922243,481.98396168886416,9.920881501871564,0.4669500811922243,9.45393142067934,0.0,0.0,202.09860297143797,0.0,84.02866451236179,8.644492266681437,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
345,345,0,10.26021,13.72701,0.943,1.5,1.0,0.936373714,6.07493304,1998-01-01,1998-12-11,468.1506027776522,483.16550436074215,8.047771097886846,0.40238855489434233,7.645382542992503,0.0,0.0,202.72020383061704,0.0,80.54799277963974,8.639110600490147,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
346,346,0,9.48018,12.77364,0.973,1.5,3.4,0.93952661,6.746953371,1998-01-01,1998-12-12,469.34927434216684,484.3456704672666,8.054253845086693,0.4027126922543347,7.651541152832358,0.0,0.0,203.3416428505799,0.0,80.61287686596555,8.63368213497165,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
347,347,0,12.34029,17.28048,0.998,1.2,0.0,0.942307902,3.551891844,1998-01-01,1998-12-13,470.54609783857586,485.5244558185783,8.060702201712312,0.4030351100856156,7.657667091626696,0.0,0.0,203.9629173045725,0.0,80.67741674621352,8.628207011010677,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
348,348,0,4.193309999999999,13.12032,0.683,0.35,0.0,0.944708778,0.940851974,1998-01-01,1998-12-14,471.7410751862044,486.7018562599076,8.067116202085328,0.40335581010426647,7.663760391981062,0.0,0.0,204.58402446466212,0.0,80.74161276389974,8.622685372196887,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
349,349,0,3.3266099999999996,10.520219999999998,0.623,0.3,0.0,0.94672155,3.553462829,1998-01-01,1998-12-15,472.93420827183235,487.8778676714878,8.073495881669363,0.4036747940834682,7.669821087585894,0.0,0.0,205.20496160188887,0.0,80.80546527397001,8.617117364750014,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
350,350,0,4.01997,13.38033,0.748,0.65,0.0,0.948339715,4.361768147,1998-01-01,1998-12-16,474.12549895060664,489.05248596846934,8.079841277052981,0.4039920638526491,7.675849213200332,0.0,0.0,205.82572598641545,0.0,80.86897464262961,8.611503137458431,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
351,351,0,6.8800799999999995,11.646930000000001,0.773,1.0,0.0,0.949558004,3.768481753,1998-01-01,1998-12-17,475.3149490469317,490.2257071008313,8.086152425925476,0.40430762129627384,7.681844804629202,0.0,0.0,206.44631488767456,0.0,80.93214124710055,8.605842841604659,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
352,352,0,3.9332999999999996,10.520219999999998,0.648,0.65,0.8,0.95037243,3.82429102,1998-01-01,1998-12-18,476.50256035533766,491.3975270532935,8.0924293670643,0.404621468353215,7.6878078987110845,0.0,0.0,207.06672557451463,0.0,80.99496547549603,8.600136630915047,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
353,353,0,5.14668,14.50704,0.748,1.35,0.2,0.950780316,4.82579104,1998-01-01,1998-12-19,477.68833464132825,492.56794184522835,8.098672140314711,0.4049336070157356,7.693738533298975,0.0,0.0,207.686955315344,0.0,81.05744772661657,8.594384661494223,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
354,354,0,5.49336,7.57344,0.648,2.15,11.4,0.950780316,6.819555035,1998-01-01,1998-12-20,478.8722736422092,493.7369475305719,8.104880786567954,0.4052440393283977,7.6996367472395555,0.0,0.0,208.3070013782734,0.0,81.11958840973179,8.588587091755281,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
355,355,0,4.626659999999999,7.48677,0.548,2.4,0.0,0.95037243,5.71414458,1998-01-01,1998-12-21,480.0543790678935,494.9045401977339,8.111055347745205,0.4055527673872603,7.705502580357945,0.0,0.0,208.92686103125624,0.0,81.18138794441955,8.58274408236428,5.5,0.0,3.5,0.0,0.0,0.0,1,6,5,0,0,5
356,356,0,2.9799299999999995,5.753369999999999,0.493,1.15,0.0,0.949558004,4.030255313,1998-01-01,1998-12-22,481.23465260168894,496.0707159695071,8.117195866784735,0.4058597933392368,7.711336073445498,0.0,0.0,209.54653154222694,0.0,81.24284676043744,8.576855796191662,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
357,357,0,-0.4002000000000008,6.36006,0.468,0.6,0.0,0.948339715,3.276307366,1998-01-01,1998-12-23,482.4130959010682,497.23547100297765,8.123302387618153,0.4061651193809077,7.717137268237245,0.0,0.0,210.1660101792388,0.0,81.30396529748528,8.570922398240372,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
358,358,0,3.4999499999999997,7.833449999999999,0.633,1.2,3.0,0.94672155,6.831708049,1998-01-01,1998-12-24,483.58971059841724,498.39880148943325,8.12937495515941,0.4064687477579705,7.722906207401439,0.0,0.0,210.78529421059906,0.0,81.36474400509483,8.564944055601492,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
359,359,0,4.01997,8.006789999999999,0.608,1.25,0.0,0.944708778,6.838680547,1998-01-01,1998-12-25,484.76449830176836,499.56070365427183,8.135413615282136,0.40677068076410683,7.728642934518029,0.0,0.0,211.40438090500265,0.0,81.42518334240302,8.558920937386315,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
360,360,0,5.3200199999999995,11.38692,0.668,1.25,0.0,0.942307902,6.159926799,1998-01-01,1998-12-26,485.93746059551336,500.7211737569089,8.141418414810222,0.4070709207405111,7.73434749406971,0.0,0.0,212.02326753166432,0.0,81.48528377805759,8.552853214686644,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
361,361,0,9.04683,14.593710000000002,0.738,1.95,0.2,0.93952661,6.717748875,1998-01-01,1998-12-27,487.1085990411017,501.88020809068564,8.147389401497508,0.4073694700748754,7.740019931422632,0.0,0.0,212.6419513604494,0.0,81.54504579001404,8.546741060511094,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
362,362,0,9.65352,17.36715,0.848,1.85,0.4,0.936373713,2.939739016,1998-01-01,1998-12-28,488.27791517772005,503.0378029827749,8.15332662401413,0.40766633120070656,7.745660292813424,0.0,0.0,213.26042966200248,0.0,81.60446986539883,8.540584649738403,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
363,363,0,7.746779999999999,16.153769999999998,0.773,2.5,0.0,0.932859079,0.0,1998-01-01,1998-12-29,489.445410522957,504.1939547940883,8.159230131931073,0.40796150659655367,7.751268625334519,0.0,0.0,213.87869970787509,0.0,81.66355650035457,8.534384159064944,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
364,364,0,11.99361,16.9338,0.728,2.5,0.0,0.928993555,0.361572033,1998-01-01,1998-12-30,490.61108657345096,505.34865991918196,8.165099975704823,0.4082549987852412,7.756844976919582,0.0,0.0,214.4967587706514,0.0,81.7223061998869,8.528139766954435,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
365,365,0,12.25362,15.547080000000001,0.713,2.4,0.0,0.924788887,6.702604893,1998-01-01,1998-12-31,491.7749448055229,506.5019147861618,8.170936206665418,0.40854681033327095,7.762389396332147,0.0,0.0,215.11460412407274,0.0,81.78071947774438,8.521851653594606,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
366,366,0,9.91353,14.593710000000002,0.793,1.0,0.0,0.920257639,6.518944376,1998-01-01,1999-01-01,492.93698667579457,507.65371585658943,8.176738876994657,0.40883694384973285,7.767901933144923,0.0,0.0,215.73223304316065,0.0,81.83879685620073,8.51552000083242,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
367,367,0,5.92671,12.94698,0.813,1.5,2.0,0.915413096,6.413679548,1998-01-01,1999-01-02,494.0972136217896,508.804059625385,8.182508039722453,0.4091254019861227,7.77338263773633,0.0,0.0,216.34964280433758,0.0,81.8965388660182,8.509144992150926,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
368,368,0,10.0002,14.420369999999998,0.878,1.8,3.0,0.910269181,6.81699479,1998-01-01,1999-01-03,495.25562706252396,509.9529426207332,8.188243748706043,0.40941218743530217,7.77883156127074,0.0,0.0,216.96683068554768,0.0,81.95394604623957,8.502726812607026,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
369,369,0,11.21358,16.0671,1.088,1.15,0.4,0.904840361,6.787435703,1998-01-01,1999-01-04,496.41222839907954,511.1003614039864,8.193946058616186,0.4096973029308093,7.784248755685376,0.0,0.0,217.58379396637503,0.0,82.01101894404971,8.496265648786009,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
370,370,0,8.09346,18.32052,0.948,0.55,0.0,0.89914155,1.10040853,1998-01-01,1999-01-05,497.567019015165,512.2463125695674,8.199615024928704,0.40998075124643524,7.789634273682268,0.0,0.0,218.20052992816065,0.0,82.06775811469149,8.489761688767672,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
371,371,0,5.753369999999999,17.10714,0.788,0.9,0.0,0.893188024,0.0,1998-01-01,1999-01-06,498.72000027766313,513.390792744873,8.205250703907321,0.4102625351953661,7.794988168711955,0.0,0.0,218.8170358541183,0.0,82.12416412129339,8.483215122074531,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
372,372,0,5.753369999999999,16.84713,0.838,1.55,0.2,0.886995327,3.973966991,1998-01-01,1999-01-07,499.8711735371661,514.5337985901768,8.210853152591795,0.4105426576295898,7.800310494962205,0.0,0.0,219.4333090294491,0.0,82.18023753475116,8.47662613963022,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
373,373,0,12.25362,13.466999999999999,0.888,1.65,7.0,0.880579186,6.834427283,1998-01-01,1999-01-08,501.0205401284961,515.6753267985307,8.216422428783195,0.4108211214391598,7.805601307344035,0.0,0.0,220.04934674145426,0.0,82.23597893358027,8.46999493371424,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
374,374,0,7.833449999999999,11.7336,0.703,1.4,2.0,0.873955426,6.017158826,1998-01-01,1999-01-09,502.1681013712156,516.8153740956664,8.221958591038808,0.4110979295519404,7.810860661486867,0.0,0.0,220.66514627964656,0.0,82.29138890386498,8.46332169793606,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
375,375,0,5.6667,6.533399999999999,0.598,1.45,13.0,0.867139891,6.896224827,1998-01-01,1999-01-10,503.3138585701247,517.9539372398979,8.227461698648995,0.41137308493244973,7.816088613716545,0.0,0.0,221.2807049358613,0.0,82.34646803902665,8.45660662717151,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
376,376,0,5.06001,5.49336,0.578,0.55,9.0,0.860148369,6.90224519,1998-01-01,1999-01-11,504.4578130157462,519.0910130220213,8.232931811635577,0.4116465905817789,7.821285221053798,0.0,0.0,221.8960200043648,0.0,82.40121693980778,8.449849917545551,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
377,377,0,-1.5269100000000009,3.4999499999999997,0.418,0.6,3.0,0.852996519,5.274990604,1998-01-01,1999-01-12,505.5999659848003,520.2265982652165,8.238368990731903,0.4119184495365952,7.826450541195308,0.0,0.0,222.51108878196257,0.0,82.45563621407209,8.44305176637616,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
378,378,0,1.6798799999999998,7.4001,0.628,1.3,6.0,0.845699807,6.899784202,1998-01-01,1999-01-13,506.74031874066736,521.3606898249463,8.24377329737763,0.4121886648688815,7.831584632508747,0.0,0.0,223.1259085681055,0.0,82.50972647675277,8.436212372149889,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
379,379,0,6.186719999999999,8.96016,0.698,1.3,0.8,0.87732203,7.167984624,1998-01-01,1999-01-14,507.8788725338398,522.4932845888577,8.249144793701698,0.4124572396850849,7.8366875540166125,0.0,0.0,223.74047666499533,0.0,82.56348834968188,8.429331934472557,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
380,380,0,4.01997,8.18013,0.593,0.85,0.0,0.868981344,4.084711537,1998-01-01,1999-01-15,509.0156286023633,523.6243794766801,8.254483542515233,0.4127241771257617,7.841759365389471,0.0,0.0,224.35479037768854,0.0,82.61692246151912,8.422410654041743,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
381,381,0,4.36665,12.86031,0.658,2.1,0.0,0.860539152,5.426033078,1998-01-01,1999-01-16,510.1505881722677,524.7539714401256,8.259789607298329,0.41298948036491645,7.846800126933411,0.0,0.0,224.9688470141992,0.0,82.67002944761981,8.415448732605704,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
382,382,0,11.126909999999999,15.373739999999998,0.883,2.05,13.0,0.852011406,6.714156731,1998-01-01,1999-01-17,511.28375245798827,525.8820574627871,8.26506305218941,0.4132531526094705,7.851809899579939,0.0,0.0,225.5826438856006,0.0,82.72280994992833,8.408446372929077,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
383,383,0,9.91353,11.126909999999999,0.883,1.0,0.0,0.843413505,6.874957645,1998-01-01,1999-01-18,512.4151226627756,527.0086345600373,8.270303941977902,0.4135151970988951,7.856788744879006,0.0,0.0,226.1961783061253,0.0,82.7752646169048,8.401403778765797,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
384,384,0,7.4001,11.47359,0.773,0.9,0.0,0.83476026,5.400299028,1998-01-01,1999-01-19,513.544699979098,528.1336997789275,8.275512342084394,0.41377561710421973,7.861736724980173,0.0,0.0,226.8094475932652,0.0,82.82739410332637,8.394321154804327,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
385,385,0,6.1000499999999995,15.373739999999998,0.778,1.15,0.0,0.826065862,3.433630427,1998-01-01,1999-01-20,514.6724855890317,529.2572501980841,8.280688318563326,0.41403441592816637,7.86665390263516,0.0,0.0,227.42244906786857,0.0,82.87919907031433,8.387198706663252,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
386,386,0,5.6667,15.027059999999999,0.743,0.65,0.0,0.817343865,2.232776044,1998-01-01,1999-01-21,515.7984806646443,530.3792829276077,8.285831938081165,0.41429159690405826,7.871540341177106,0.0,0.0,228.03518005423768,0.0,82.93068018511552,8.380036640833065,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
387,387,0,4.5399899999999995,12.686969999999999,0.693,0.35,0.0,0.808607167,3.26778043,1998-01-01,1999-01-22,516.9226863683683,531.4997951089698,8.290943267911816,0.41454716339559083,7.876396104516225,0.0,0.0,228.64763788022438,0.0,82.98183812105653,8.372835164656601,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
388,388,0,3.9332999999999996,11.30025,0.648,0.15,0.0,0.799868001,4.776987411,1998-01-01,1999-01-23,518.045103853365,532.6187839149095,8.296022375928146,0.41480111879640735,7.881221257131738,0.0,0.0,229.25981987732453,0.0,83.03267355745876,8.365594486299605,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
389,389,0,2.1132299999999997,14.3337,0.628,0.45,0.0,0.791137932,1.596996505,1998-01-01,1999-01-24,519.1657342638813,533.7362465493311,8.301069330587048,0.4150534665293524,7.886015864057695,0.0,0.0,229.87172338077198,0.0,83.08318717948896,8.358314814709612,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
390,390,0,5.49336,12.6003,0.768,1.4,0.0,0.782427851,6.926681463,1998-01-01,1999-01-25,520.2845787355969,534.8521802471998,8.306084200926161,0.4153042100463081,7.890779990879853,0.0,0.0,230.48334572963068,0.0,83.13337967812652,8.350996359599161,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
391,391,0,10.95357,12.77364,0.838,1.85,13.0,0.773747984,6.919216987,1998-01-01,1999-01-26,521.4016383959648,535.9665822744391,8.311067056546442,0.4155533528273221,7.89551370371912,0.0,0.0,231.09468426688653,0.0,83.18325174998871,8.343639331398245,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
392,392,0,8.09346,11.04024,0.688,2.2,6.0,0.765107895,6.317779476,1998-01-01,1999-01-27,522.5169143645417,537.0794499278252,8.316017967610636,0.4158008983805318,7.900217069230103,0.0,0.0,231.7057363395371,0.0,83.23280409731575,8.336243941242483,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
393,393,0,7.48677,14.50704,0.863,2.5,7.0,0.790308266,6.894959807,1998-01-01,1999-01-28,523.6304077533117,538.1907805348835,8.320937004828206,0.4160468502414103,7.904890154586796,0.0,0.0,232.31649929868118,0.0,83.2820374278199,8.328810400932008,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
394,394,0,7.833449999999999,11.126909999999999,0.588,2.5,0.0,0.780890464,4.849604549,1998-01-01,1999-01-29,524.7421196670036,539.3005714537841,8.32582423945183,0.4162912119725915,7.909533027479238,0.0,0.0,232.92697049960702,0.0,83.33095245465005,8.321338922915107,5.5,0.0,0.0,0.0,0.0,0.0,1,6,5,0,0,5
