dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1697508000,2023-10-17 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,10.98,,6.33,10.04,9.23,12.17,1013,,,73,0.54,269,,,,,,0,800,Clear,sky is clear,01n
1697511600,2023-10-17 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,10.61,,5.78,9.61,9.27,11.74,1013,,,72,0.45,241,,,,,,0,800,Clear,sky is clear,01d
1697515200,2023-10-17 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.29,,5.82,10.28,10.62,12.23,1014,,,69,0.41,215,,,,,,1,800,Clear,sky is clear,01d
1697518800,2023-10-17 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.02,,5.9,15.01,15.57,16.44,1015,,,51,0.56,243,,,,,,1,800,Clear,sky is clear,01d
1697522400,2023-10-17 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.5,,5.76,15.49,15.71,16.89,1015,,,49,0.96,274,,,,,,1,800,Clear,sky is clear,01d
1697526000,2023-10-17 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.29,,6.19,16.33,15.96,18.2,1015,,,48,2.02,275,,,,,,2,800,Clear,sky is clear,01d
1697529600,2023-10-17 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.65,,5.46,19.74,19.81,21.23,1015,,,37,2.61,277,,,,,,3,800,Clear,sky is clear,01d
1697533200,2023-10-17 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.49,,4.99,20.58,20.67,22.23,1014,,,34,3.08,280,,,,,,6,800,Clear,sky is clear,01d
1697536800,2023-10-17 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.73,,4.32,19.75,19.45,22.23,1013,,,34,3.1,270,,,,,,3,800,Clear,sky is clear,01d
1697540400,2023-10-17 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.1,,4.22,20.13,19.88,22.54,1013,,,33,3.36,283,,,,,,11,801,Clouds,few clouds,02d
1697544000,2023-10-17 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.37,,3.57,20.37,20.21,22.95,1012,,,31,3.16,292,,,,,,4,800,Clear,sky is clear,01d
1697547600,2023-10-17 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.16,,3.38,20.14,20.08,22.66,1013,,,31,2.78,301,,,,,,1,800,Clear,sky is clear,01d
1697551200,2023-10-17 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.22,,5.19,16.17,16.07,18.4,1013,,,45,2.82,314,,,,,,1,800,Clear,sky is clear,01d
1697554800,2023-10-17 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.51,,4.86,15.42,15.28,17.65,1014,,,46,2.84,334,,,,,,1,800,Clear,sky is clear,01n
1697558400,2023-10-17 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.01,,5.89,15,14.65,16.94,1015,,,51,2.15,325,,,,,,4,800,Clear,sky is clear,01n
1697562000,2023-10-17 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.4,,7.69,13.57,13.85,14.96,1016,,,64,2.12,312,,,,,,3,800,Clear,sky is clear,01n
1697565600,2023-10-17 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.93,,7.91,13.13,13.61,14.55,1017,,,67,2.06,305,,,,,,3,800,Clear,sky is clear,01n
1697569200,2023-10-17 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.02,,7.68,12.21,11.47,14.15,1018,,,70,1.92,298,,,,,,4,800,Clear,sky is clear,01n
1697572800,2023-10-17 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.72,,7.83,10.96,10.98,12.3,1019,,,77,1.75,299,,,,,,11,801,Clouds,few clouds,02n
1697576400,2023-10-17 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.41,,7.9,10.67,10.74,12.09,1019,,,79,1.47,304,,,,,,6,800,Clear,sky is clear,01n
1697580000,2023-10-17 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,10.94,,7.81,10.2,10.21,11.74,1019,,,81,1.15,310,,,,,,15,801,Clouds,few clouds,02n
1697583600,2023-10-17 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,10.75,,7.81,10.02,9.23,10.83,1019,,,82,0.64,328,,,,,,21,801,Clouds,few clouds,02n
1697587200,2023-10-18 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.14,,8.01,10.42,10.51,12.23,1019,,,81,0.46,343,,,,,,25,802,Clouds,scattered clouds,03n
1697590800,2023-10-18 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.84,,6.38,9.84,8.22,10.68,1020,,,79,0.65,13,,,,,,27,802,Clouds,scattered clouds,03n
1697594400,2023-10-18 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,9.58,,5.75,9.58,8,10.69,1020,,,77,0.58,16,,,,,,30,802,Clouds,scattered clouds,03n
1697598000,2023-10-18 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,10.16,,5.74,9.16,8.33,11.57,1020,,,74,0.4,101,,,,,,26,802,Clouds,scattered clouds,03d
1697601600,2023-10-18 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,10.72,,5.48,9.68,9.08,12.06,1021,,,70,0.57,130,,,,,,31,802,Clouds,scattered clouds,03d
1697605200,2023-10-18 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.13,,7.18,14.24,13.46,16.39,1022,,,59,0.78,174,,,,,,14,801,Clouds,few clouds,02d
1697608800,2023-10-18 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.24,,7.98,15.43,15.39,16.8,1022,,,58,1.4,151,,,,,,6,800,Clear,sky is clear,01d
1697612400,2023-10-18 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.13,,7.76,16.31,16.71,17.62,1021,,,54,2.82,143,,,,,,1,800,Clear,sky is clear,01d
1697616000,2023-10-18 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,19.76,,6.5,18.89,18.52,20.58,1020,,,42,3.6,146,,,,,,0,800,Clear,sky is clear,01d
1697619600,2023-10-18 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.06,,6.06,19.17,18.88,21.08,1019,,,40,3.78,148,,,,,,0,800,Clear,sky is clear,01d
1697623200,2023-10-18 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.81,,5.99,19.94,19.79,22.15,1017,,,38,3.96,151,,,,,,4,800,Clear,sky is clear,01d
1697626800,2023-10-18 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.69,,5.88,19.81,19.69,22.23,1017,,,38,3.64,150,,,,,,14,801,Clouds,few clouds,02d
1697630400,2023-10-18 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.78,,5.58,19.88,19.67,22.32,1017,,,37,3.29,149,,,,,,17,801,Clouds,few clouds,02d
1697634000,2023-10-18 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.42,,6.01,19.54,19.29,22.23,1017,,,39,2.99,140,,,,,,19,801,Clouds,few clouds,02d
1697637600,2023-10-18 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.81,,6.05,15.83,15.3,19.23,1017,,,49,2.34,123,,,,,,9,800,Clear,sky is clear,01n
1697641200,2023-10-18 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.83,,5.46,15.8,15.53,18.01,1017,,,47,2.79,102,,,,,,2,800,Clear,sky is clear,01n
1697644800,2023-10-18 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.6,,5.56,15.57,15.08,17.97,1017,,,48,3.37,98,,,,,,1,800,Clear,sky is clear,01n
1697648400,2023-10-18 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.32,,5.81,14.29,13.8,16.23,1017,,,53,3.52,101,,,,,,0,800,Clear,sky is clear,01n
1697652000,2023-10-18 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.15,,5.25,13.06,12.59,15.58,1017,,,55,3.49,105,,,,,,0,800,Clear,sky is clear,01n
1697655600,2023-10-18 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.69,,5.75,13.65,13.39,15.38,1017,,,55,3.39,109,,,,,,1,800,Clear,sky is clear,01n
1697659200,2023-10-18 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.25,,5.17,12.15,12.12,14.23,1017,,,58,3.19,106,,,,,,2,800,Clear,sky is clear,01n
1697662800,2023-10-18 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.65,,4.61,11.49,11.19,13.7,1017,,,58,2.9,102,,,,,,1,800,Clear,sky is clear,01n
1697666400,2023-10-18 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.81,,5.01,11.69,12.35,13.3,1017,,,59,2.79,102,,,,,,0,800,Clear,sky is clear,01n
1697670000,2023-10-18 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.73,,5.41,11.65,12.43,13.23,1017,,,61,2.4,101,,,,,,29,802,Clouds,scattered clouds,03n
1697673600,2023-10-19 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.79,,5.7,11.74,12.13,13.35,1018,,,62,1.77,107,,,,,,24,801,Clouds,few clouds,02n
1697677200,2023-10-19 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.91,,6.27,11.93,11.79,13.54,1018,,,64,1.35,109,,,,,,12,801,Clouds,few clouds,02n
1697680800,2023-10-19 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.58,,6.62,11.64,11.35,13.24,1018,,,67,1.3,108,,,,,,14,801,Clouds,few clouds,02n
1697684400,2023-10-19 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.39,,6.87,11.49,11.36,13.21,1018,,,69,1.4,108,,,,,,3,800,Clear,sky is clear,01d
1697688000,2023-10-19 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.27,,6.84,12.35,12.07,14.23,1019,,,65,1.08,110,,,,,,4,800,Clear,sky is clear,01d
1697691600,2023-10-19 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.91,,7,16.01,15.44,17.95,1019,,,52,0.99,146,,,,,,5,800,Clear,sky is clear,01d
1697695200,2023-10-19 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.88,,6.42,16.95,16.96,19.23,1019,,,47,1.06,138,,,,,,1,800,Clear,sky is clear,01d
1697698800,2023-10-19 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.74,,5.34,16.72,16.53,19.16,1019,,,44,1.17,143,,,,,,1,800,Clear,sky is clear,01d
1697702400,2023-10-19 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.32,,4.37,19.32,19.03,22.04,1018,,,35,1.13,189,,,,,,6,800,Clear,sky is clear,01d
1697706000,2023-10-19 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.45,,4.07,19.44,19.17,22.23,1017,,,34,1.27,214,,,,,,15,801,Clouds,few clouds,02d
1697709600,2023-10-19 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.53,,4.56,19.55,19.15,22.32,1016,,,35,1.15,250,,,,,,14,801,Clouds,few clouds,02d
1697713200,2023-10-19 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.54,,4.15,19.54,18.86,22.65,1016,,,34,0.48,285,,,,,,8,800,Clear,sky is clear,01d
1697716800,2023-10-19 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.73,,3.89,19.72,19.08,23.23,1015,,,33,0.71,318,,,,,,27,802,Clouds,scattered clouds,03d
1697720400,2023-10-19 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.75,,3.91,19.74,19.19,22.73,1015,,,33,0.73,35,,,,,,20,801,Clouds,few clouds,02d
1697724000,2023-10-19 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.42,,3.34,16.24,16.54,19.23,1015,,,39,1.58,71,,,,,,18,801,Clouds,few clouds,02n
1697727600,2023-10-19 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.7,,3.4,15.5,15.72,18.23,1016,,,41,2.33,74,,,,,,19,801,Clouds,few clouds,02n
1697731200,2023-10-19 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.56,,4.59,15.45,15.79,17.23,1016,,,45,2.07,75,,,,,,36,802,Clouds,scattered clouds,03n
1697734800,2023-10-19 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.36,,5.84,14.34,14.59,16.15,1016,,,53,1.44,81,,,,,,28,802,Clouds,scattered clouds,03n
1697738400,2023-10-19 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.23,,5.45,14.17,14.37,16.05,1016,,,52,0.79,84,,,,,,43,802,Clouds,scattered clouds,03n
1697742000,2023-10-19 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.4,,4.75,14.28,14.85,15.84,1017,,,49,0.45,89,,,,,,50,802,Clouds,scattered clouds,03n
1697745600,2023-10-19 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.09,,3.55,12.83,13.17,15.23,1017,,,49,0.4,126,,,,,,58,803,Clouds,broken clouds,04n
1697749200,2023-10-19 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.89,,3.65,12.64,12.82,15.02,1017,,,50,0.37,126,,,,,,57,803,Clouds,broken clouds,04n
1697752800,2023-10-19 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.73,,3.78,12.49,12.71,15.17,1017,,,51,0.19,101,,,,,,55,803,Clouds,broken clouds,04n
1697756400,2023-10-19 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.67,,3.73,12.42,12.38,15.39,1017,,,51,0.1,227,,,,,,65,803,Clouds,broken clouds,04n
1697760000,2023-10-20 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.52,,2.44,12.15,12.94,14.15,1017,,,47,0.26,271,,,,,,51,803,Clouds,broken clouds,04n
1697763600,2023-10-20 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.52,,2.74,13.2,13.76,15.67,1018,,,45,0.57,261,,,,,,56,803,Clouds,broken clouds,04n
1697767200,2023-10-20 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.01,,3.39,11.72,11.86,13.83,1018,,,52,0.78,279,,,,,,49,802,Clouds,scattered clouds,03n
1697770800,2023-10-20 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.37,,4.26,12.17,12.83,14.05,1019,,,54,0.88,294,,,,,,38,802,Clouds,scattered clouds,03d
1697774400,2023-10-20 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.4,,4.03,12.18,12.43,14.23,1020,,,53,0.91,300,,,,,,35,802,Clouds,scattered clouds,03d
1697778000,2023-10-20 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.12,,5.12,15.04,14.82,16.99,1021,,,48,1.69,289,,,,,,28,802,Clouds,scattered clouds,03d
1697781600,2023-10-20 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.32,,6.81,16.41,16.88,17.74,1021,,,50,2.53,287,,,,,,21,801,Clouds,few clouds,02d
1697785200,2023-10-20 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.53,,7.29,16.67,16.38,18.26,1020,,,51,2.92,289,,,,,,22,801,Clouds,few clouds,02d
1697788800,2023-10-20 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.36,,7.38,19.57,19.32,21.35,1020,,,43,3.25,290,,,,,,31,802,Clouds,scattered clouds,03d
1697792400,2023-10-20 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.46,,7.81,19.71,19.26,21.73,1019,,,44,3.49,285,,0.12,,,,33,500,Rain,light rain,10d
1697796000,2023-10-20 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,20.59,,6.53,19.75,20.02,21.72,1018,,,40,3.64,288,,0.15,,,,36,500,Rain,light rain,10d
1697799600,2023-10-20 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.31,,6.81,20.51,20.25,22.8,1018,,,39,3.54,295,,0.12,,,,27,500,Rain,light rain,10d
1697803200,2023-10-20 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.51,,6.22,20.68,20.45,23.23,1017,,,37,3.36,302,,,,,,23,801,Clouds,few clouds,02d
1697806800,2023-10-20 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.18,,6.32,20.35,20.22,23.23,1018,,,38,3.02,312,,,,,,49,802,Clouds,scattered clouds,03d
1697810400,2023-10-20 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.34,,6.53,16.41,16.3,18.69,1018,,,49,2.9,316,,,,,,25,802,Clouds,scattered clouds,03n
1697814000,2023-10-20 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.74,,6.27,15.78,15.85,17.99,1018,,,50,2.62,330,,,,,,22,801,Clouds,few clouds,02n
1697817600,2023-10-20 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.18,,6.6,15.24,15.53,17.01,1019,,,53,1.78,334,,,,,,25,802,Clouds,scattered clouds,03n
1697821200,2023-10-20 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.5,,6.14,12.5,12.63,14.35,1019,,,61,1.49,315,,,,,,13,801,Clouds,few clouds,02n
1697824800,2023-10-20 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.59,,6.22,12.6,12.91,14.5,1020,,,61,1.32,296,,,,,,5,800,Clear,sky is clear,01n
1697828400,2023-10-20 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.93,,6.3,12.95,13.46,14.5,1020,,,60,1.16,282,,,,,,2,800,Clear,sky is clear,01n
1697832000,2023-10-20 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.15,,5.55,11.09,11.66,12.53,1020,,,64,1.01,269,,,,,,1,800,Clear,sky is clear,01n
1697835600,2023-10-20 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.07,,5.92,11.06,11.36,12.47,1020,,,66,0.74,268,,,,,,0,800,Clear,sky is clear,01n
1697839200,2023-10-20 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.22,,5.11,10.12,10.4,11.62,1020,,,66,0.55,268,,,,,,1,800,Clear,sky is clear,01n
1697842800,2023-10-20 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.53,,4.96,10.41,10.23,12.02,1020,,,64,0.19,326,,,,,,0,800,Clear,sky is clear,01n
1697846400,2023-10-21 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.37,,5.03,10.26,10.44,11.88,1020,,,65,0.39,316,,,,,,1,800,Clear,sky is clear,01n
1697850000,2023-10-21 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.91,,5.32,10.83,10.64,12.76,1020,,,64,0.25,309,,,,,,1,800,Clear,sky is clear,01n
1697853600,2023-10-21 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.84,,5.26,10.75,10.23,13.21,1020,,,64,0.07,133,,,,,,2,800,Clear,sky is clear,01n
1697857200,2023-10-21 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.65,,3.92,10.41,10.71,13.19,1021,,,59,0.71,105,,,,,,1,800,Clear,sky is clear,01d
1697860800,2023-10-21 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,11.89,,5.53,10.83,10.59,13.24,1021,,,65,0.98,105,,,,,,4,800,Clear,sky is clear,01d
1697864400,2023-10-21 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.39,,7.16,16.52,16.12,18.24,1022,,,51,1.18,134,,,,,,5,800,Clear,sky is clear,01d
1697868000,2023-10-21 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,18.29,,6.8,17.4,18.07,18.63,1021,,,47,1.88,145,,,,,,4,800,Clear,sky is clear,01d
1697871600,2023-10-21 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,18.87,,5.69,17.91,18.26,20.23,1020,,,42,2.57,144,,,,,,4,800,Clear,sky is clear,01d
1697875200,2023-10-21 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.72,,4.32,20.78,20.54,22.79,1020,,,32,2.86,148,,,,,,4,800,Clear,sky is clear,01d
1697878800,2023-10-21 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,21.85,,4.43,20.93,20.65,23.14,1019,,,32,3,152,,,,,,6,800,Clear,sky is clear,01d
1697882400,2023-10-21 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,22.5,,4.08,21.59,21.28,24.23,1017,,,30,2.88,159,,,,,,9,800,Clear,sky is clear,01d
1697886000,2023-10-21 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,22.53,,5.03,21.67,21.36,24.23,1017,,,32,2.76,158,,,,,,7,800,Clear,sky is clear,01d
1697889600,2023-10-21 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,22.22,,5.2,21.36,20.95,24.23,1017,,,33,2.31,147,,,,,,15,801,Clouds,few clouds,02d
1697893200,2023-10-21 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,22.03,,4.59,21.12,20.83,23.65,1017,,,32,2.01,117,,,,,,6,800,Clear,sky is clear,01d
1697896800,2023-10-21 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,18.1,,4.66,17.04,17.42,19.21,1017,,,41,1.99,100,,,,,,5,800,Clear,sky is clear,01n
1697900400,2023-10-21 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,18.04,,4.6,16.97,17.35,18.76,1017,,,41,2.59,95,,,,,,2,800,Clear,sky is clear,01n
1697904000,2023-10-21 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.49,,5.12,16.44,16.37,18.4,1017,,,44,2.78,96,,,,,,1,800,Clear,sky is clear,01n
1697907600,2023-10-21 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.58,,4.92,14.47,14.49,16.42,1017,,,49,2.74,95,,,,,,2,800,Clear,sky is clear,01n
1697911200,2023-10-21 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.02,,4.69,13.88,13.68,15.93,1018,,,50,2.46,94,,,,,,8,800,Clear,sky is clear,01n
1697914800,2023-10-21 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,15.63,,5.54,14.58,15.21,16.29,1018,,,51,2.16,91,,,,,,23,801,Clouds,few clouds,02n
1697918400,2023-10-21 20:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.31,,5.66,13.26,13.59,15.23,1018,,,56,2,90,,,,,,27,802,Clouds,scattered clouds,03n
1697922000,2023-10-21 21:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,14.39,,5.99,13.37,13.66,15.13,1018,,,57,1.89,88,,,,,,22,801,Clouds,few clouds,02n
1697925600,2023-10-21 22:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.2,,4.91,11.07,11.55,13.23,1019,,,61,1.42,82,,,,,,14,801,Clouds,few clouds,02n
1697929200,2023-10-21 23:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12,,5.18,10.9,11.1,13.23,1019,,,63,0.85,87,,,,,,4,800,Clear,sky is clear,01n
1697932800,2023-10-22 00:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.91,,5.81,11.88,11.67,13.76,1018,,,62,0.03,58,,,,,,2,800,Clear,sky is clear,01n
1697936400,2023-10-22 01:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.18,,5.6,12.12,11.71,13.97,1019,,,60,0.31,248,,,,,,2,800,Clear,sky is clear,01n
1697940000,2023-10-22 02:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.09,,5.04,10.97,10.4,13.36,1019,,,62,0.36,263,,,,,,1,800,Clear,sky is clear,01n
1697943600,2023-10-22 03:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.14,,5.32,11.05,11.23,12.7,1020,,,63,0.33,244,,,,,,1,800,Clear,sky is clear,01d
1697947200,2023-10-22 04:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.56,,4.28,11.36,11.59,13.45,1021,,,57,0.45,239,,,,,,1,800,Clear,sky is clear,01d
1697950800,2023-10-22 05:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.72,,5,16.67,16.24,18.77,1021,,,43,0.87,269,,,,,,0,800,Clear,sky is clear,01d
1697954400,2023-10-22 06:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,18.61,,4.76,17.57,18.26,19.23,1021,,,40,1.77,270,,,,,,0,800,Clear,sky is clear,01d
1697958000,2023-10-22 07:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,19.53,,5.22,18.56,18.87,20.1,1021,,,39,2.24,269,,,,,,0,800,Clear,sky is clear,01d
1697961600,2023-10-22 08:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,22.85,,3.9,21.95,22.03,23.38,1020,,,29,2.48,268,,,,,,0,800,Clear,sky is clear,01d
1697965200,2023-10-22 09:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,23.19,,3.69,22.3,22.13,23.74,1019,,,28,2.69,267,,,,,,0,800,Clear,sky is clear,01d
1697968800,2023-10-22 10:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,23.26,,0.99,22.24,21.91,24.54,1018,,,23,2.7,260,,,,,,2,800,Clear,sky is clear,01d
1697972400,2023-10-22 11:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,23.15,,0.9,22.12,21.75,25.23,1018,,,23,2.71,271,,,,,,4,800,Clear,sky is clear,01d
1697976000,2023-10-22 12:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,23.07,,-0.37,21.98,21.79,25.23,1018,,,21,2.58,290,,,,,,8,800,Clear,sky is clear,01d
1697979600,2023-10-22 13:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,22.82,,0.01,21.73,21.63,24.44,1018,,,22,2.58,310,,,,,,3,800,Clear,sky is clear,01d
1697983200,2023-10-22 14:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.65,,0.77,16.31,16.26,19.46,1019,,,32,2.74,329,,,,,,1,800,Clear,sky is clear,01n
1697986800,2023-10-22 15:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,17.09,,0.71,15.72,16.22,18.38,1019,,,33,2.44,357,,,,,,1,800,Clear,sky is clear,01n
1697990400,2023-10-22 16:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,16.07,,2.48,14.78,15.19,17.37,1020,,,40,1.86,358,,,,,,0,800,Clear,sky is clear,01n
1697994000,2023-10-22 17:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.98,,3.16,12.69,13.01,15,1021,,,48,1.63,344,,,,,,5,800,Clear,sky is clear,01n
1697997600,2023-10-22 18:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,13.18,,4.09,11.96,12.22,14.01,1022,,,54,1.5,327,,,,,,10,800,Clear,sky is clear,01n
1698001200,2023-10-22 19:00:00 +0000 UTC,12600,Custom location,36.085925,50.391289,12.91,,5.34,11.82,11.91,13.58,1022,,,60,1.31,317,,,,,,23,801,Clouds,few clouds,02n
